Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,accel.linear.x,accel.linear.y,accel.linear.z,accel.angular.x,accel.angular.y,accel.angular.z
1623361491.2759612,39,0,0,,-0.3869999945163727,0.0,0.0,0.0,0.0,0.0
1623361491.276163,40,0,0,,-0.3880000114440918,0.0,0.0,0.0,0.0,0.0
1623361491.301736,41,0,0,,-0.3889999985694885,0.0,0.0,0.0,0.0,0.0
1623361491.308215,42,0,0,,-0.3899999856948852,0.0,0.0,0.0,0.0,0.0
1623361491.3257124,43,0,0,,-0.3899999856948852,0.0,0.0,0.0,0.0,0.0
1623361491.356681,44,0,0,,-0.4550000131130218,0.0,0.0,0.0,0.0,0.0
1623361491.3643496,45,0,0,,-0.5630000233650208,0.0,0.0,0.0,0.0,0.0
1623361491.3876522,46,0,0,,-0.5699999928474426,0.0,0.0,0.0,0.0,0.0
1623361491.4077177,47,0,0,,-0.574999988079071,0.0,0.0,0.0,0.0,0.0
1623361491.423933,48,0,0,,-0.7080000042915344,0.0,0.0,0.0,0.0,0.0
1623361491.448166,49,0,0,,-0.7960000038146973,0.0,0.0,0.0,0.0,0.0
1623361491.4642737,50,0,0,,-0.7269999980926514,0.0,0.0,0.0,0.0,0.0
1623361491.4891229,51,0,0,,-0.6800000071525574,0.0,0.0,0.0,0.0,0.0
1623361491.5139532,52,0,0,,-0.7129999995231628,0.0,0.0,0.0,0.0,0.0
1623361491.5329788,53,0,0,,-0.7350000143051147,0.0,0.0,0.0,0.0,0.0
1623361491.564761,54,0,0,,-0.75,0.0,0.0,0.0,0.0,0.0
1623361491.5650556,55,0,0,,-0.7590000033378601,0.0,0.0,0.0,0.0,0.0
1623361491.5973697,56,0,0,,-0.7020000219345093,0.0,0.0,0.0,0.0,0.0
1623361491.6117146,57,0,0,,-0.5979999899864197,0.0,0.0,0.0,0.0,0.0
1623361491.6224172,58,0,0,,-0.5299999713897705,0.0,0.0,0.0,0.0,0.0
1623361491.6524644,59,0,0,,-0.4839999973773956,0.0,0.0,0.0,0.0,0.0
1623361491.663628,60,0,0,,-0.4539999961853027,0.0,0.0,0.0,0.0,0.0
1623361491.6851373,61,0,0,,-0.4329999983310699,0.0,0.0,0.0,0.0,0.0
