Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,accel.linear.x,accel.linear.y,accel.linear.z,accel.angular.x,accel.angular.y,accel.angular.z
1623361116.3786795,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.416461,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.417416,2,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.466331,3,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.4697032,4,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.5777292,5,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.5778155,6,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.5804484,7,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.580697,8,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.580976,9,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.7150953,10,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.7152176,11,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.715256,12,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.7152834,13,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.715309,14,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.7154408,15,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.737702,16,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.7732384,17,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.7969131,18,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.7969651,19,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.8331127,20,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.851452,21,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.868194,22,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.890911,23,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.905127,24,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.935321,25,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.9363508,26,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.9612036,27,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361116.9787145,28,0,0,,-0.0640000030398368,0.0,0.0,0.0,0.0,0.0
1623361116.9863763,29,0,0,,-0.1720000058412552,0.0,0.0,0.0,0.0,0.0
1623361117.012153,30,0,0,,-0.2450000047683715,0.0,0.0,0.0,0.0,0.0
1623361117.0237594,31,0,0,,-0.2919999957084656,0.0,0.0,0.0,0.0,0.0
1623361117.0354934,32,0,0,,-0.2599999904632568,0.0,0.0,0.0,0.0,0.0
1623361117.0555592,33,0,0,,-0.238999992609024,0.0,0.0,0.0,0.0,0.0
1623361117.0749283,34,0,0,,-0.289000004529953,0.0,0.0,0.0,0.0,0.0
1623361117.100069,35,0,0,,-0.3219999969005584,0.0,0.0,0.0,0.0,0.0
1623361117.1111572,36,0,0,,-0.3440000116825104,0.0,0.0,0.0,0.0,0.0
1623361117.133494,37,0,0,,-0.3589999973773956,0.0,0.0,0.0,0.0,0.0
1623361117.1505306,38,0,0,,-0.3689999878406524,0.0,0.0,0.0,0.0,0.0
1623361117.1590614,39,0,0,,-0.375,0.0,0.0,0.0,0.0,0.0
1623361117.1828525,40,0,0,,-0.3790000081062317,0.0,0.0,0.0,0.0,0.0
1623361117.1983416,41,0,0,,-0.3819999992847442,0.0,0.0,0.0,0.0,0.0
1623361117.2221277,42,0,0,,-0.3840000033378601,0.0,0.0,0.0,0.0,0.0
1623361117.2491927,43,0,0,,-0.3849999904632568,0.0,0.0,0.0,0.0,0.0
1623361117.249941,44,0,0,,-0.3860000073909759,0.0,0.0,0.0,0.0,0.0
1623361117.2765589,45,0,0,,-0.3869999945163727,0.0,0.0,0.0,0.0,0.0
1623361117.281631,46,0,0,,-0.3880000114440918,0.0,0.0,0.0,0.0,0.0
1623361117.3111093,47,0,0,,-0.4539999961853027,0.0,0.0,0.0,0.0,0.0
1623361117.3360825,48,0,0,,-0.4970000088214874,0.0,0.0,0.0,0.0,0.0
1623361117.343615,49,0,0,,-0.460999995470047,0.0,0.0,0.0,0.0,0.0
1623361117.3681047,50,0,0,,-0.4379999935626983,0.0,0.0,0.0,0.0,0.0
1623361117.383106,51,0,0,,-0.421999990940094,0.0,0.0,0.0,0.0,0.0
1623361117.3951805,52,0,0,,-0.4129999876022339,0.0,0.0,0.0,0.0,0.0
1623361117.4057703,53,0,0,,-0.4059999883174896,0.0,0.0,0.0,0.0,0.0
1623361117.424058,54,0,0,,-0.4009999930858612,0.0,0.0,0.0,0.0,0.0
1623361117.4527502,55,0,0,,-0.3980000019073486,0.0,0.0,0.0,0.0,0.0
1623361117.4528077,56,0,0,,-0.3959999978542328,0.0,0.0,0.0,0.0,0.0
1623361117.4650884,57,0,0,,-0.395000010728836,0.0,0.0,0.0,0.0,0.0
1623361117.5019853,58,0,0,,-0.3939999938011169,0.0,0.0,0.0,0.0,0.0
1623361117.5020866,59,0,0,,-0.3930000066757202,0.0,0.0,0.0,0.0,0.0
1623361117.5299811,60,0,0,,-0.328000009059906,0.0,0.0,0.0,0.0,0.0
1623361117.5313215,61,0,0,,-0.2189999967813491,0.0,0.0,0.0,0.0,0.0
1623361117.5522196,62,0,0,,-0.1469999998807907,0.0,0.0,0.0,0.0,0.0
1623361117.5723486,63,0,0,,-0.0979999974370002,0.0,0.0,0.0,0.0,0.0
1623361117.5876486,64,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361117.6200254,65,0,0,,0.1280000060796737,0.0,0.0,0.0,0.0,0.0
1623361117.627982,66,0,0,,0.1500000059604644,0.0,0.0,0.0,0.0,0.0
1623361117.6683073,67,0,0,,0.1650000065565109,0.0,0.0,0.0,0.0,0.0
1623361117.668586,68,0,0,,0.3039999902248382,0.0,0.0,0.0,0.0,0.0
1623361117.6878362,69,0,0,,0.3970000147819519,0.0,0.0,0.0,0.0,0.0
1623361117.7387235,70,0,0,,0.4589999914169311,0.0,0.0,0.0,0.0,0.0
1623361117.7389774,71,0,0,,0.6309999823570251,0.0,0.0,0.0,0.0,0.0
1623361117.7632527,72,0,0,,0.7459999918937683,0.0,0.0,0.0,0.0,0.0
1623361117.7669678,73,0,0,,0.7559999823570251,0.0,0.0,0.0,0.0,0.0
1623361117.7902305,74,0,0,,0.8289999961853027,0.0,0.0,0.0,0.0,0.0
1623361117.815386,75,0,0,,0.9419999718666076,0.0,0.0,0.0,0.0,0.0
1623361117.8265092,76,0,0,,1.0180000066757202,0.0,0.0,0.0,0.0,0.0
1623361117.856527,77,0,0,,1.069000005722046,0.0,0.0,0.0,0.0,0.0
1623361117.8800952,78,0,0,,1.1019999980926514,0.0,0.0,0.0,0.0,0.0
1623361117.891071,79,0,0,,1.125,0.0,0.0,0.0,0.0,0.0
1623361117.9225032,80,0,0,,1.1390000581741333,0.0,0.0,0.0,0.0,0.0
1623361117.9415002,81,0,0,,1.2139999866485596,0.0,0.0,0.0,0.0,0.0
