Time,data
1623360871.8608952,0.0
1623360871.8704803,0.0
1623360871.8809447,0.0
1623360871.892164,0.0
1623360871.9007454,0.0
1623360871.910437,0.0
1623360871.9203193,0.0
1623360871.930127,0.0
1623360871.9405048,0.0
1623360871.9505918,0.0
1623360871.9603243,0.0
1623360871.9701824,0.0
1623360871.98026,0.0
1623360871.9901524,0.0
1623360872.000129,0.0
1623360872.0101657,0.0
1623360872.02018,0.0
1623360872.030131,0.0
1623360872.0402827,0.0
1623360872.050123,0.0
1623360872.060155,0.0
1623360872.0701866,0.0
1623360872.0802135,0.0
1623360872.090212,0.0
1623360872.100582,0.0
1623360872.110424,0.0
1623360872.1248047,0.0
1623360872.1302948,0.0
1623360872.140297,0.0
1623360872.1502516,0.0
1623360872.1602156,0.0
1623360872.1704671,0.0
1623360872.1801546,0.0
1623360872.1909585,0.0
1623360872.2001083,0.0
1623360872.2101812,0.0
1623360872.2201717,0.0
1623360872.230179,0.0
1623360872.2402036,0.0
1623360872.2501197,0.0
1623360872.260182,0.0
1623360872.2700589,0.0
1623360872.28016,0.0
1623360872.290135,0.0
1623360872.3001046,0.0
1623360872.310592,0.0
1623360872.3204165,0.0
1623360872.330651,0.0
1623360872.34034,0.0
1623360872.3520887,0.0
1623360872.360091,0.0
1623360872.3701086,0.0
1623360872.380059,0.0
1623360872.3901875,0.0
1623360872.4000535,0.0
1623360872.4101086,0.0
1623360872.4200854,0.0
1623360872.4300728,0.0
1623360872.440194,0.0
1623360872.4500592,0.0
1623360872.460105,0.0
1623360872.4702313,0.0
1623360872.4801297,0.0
1623360872.4900742,0.0
1623360872.500137,0.0
1623360872.510297,0.0
1623360872.5201013,0.0
1623360872.5300815,0.0
1623360872.5401137,0.0
1623360872.5500684,0.0
1623360872.5602074,0.0
1623360872.5701706,0.0
1623360872.5802288,0.0
1623360872.590212,0.0
1623360872.6000965,0.0
1623360872.6100233,0.0
1623360872.6201084,0.0
1623360872.630095,0.0
1623360872.6401205,0.0
1623360872.6504626,0.0
1623360872.6601229,0.0
1623360872.6701205,0.0
1623360872.68015,0.0
1623360872.6901062,0.0
1623360872.7003808,0.0
1623360872.7102945,0.0
1623360872.72016,0.0
1623360872.7302923,0.0
1623360872.7401855,0.0
1623360872.7508438,0.0
1623360872.760183,0.0
1623360872.770249,0.0
1623360872.7801998,0.0
1623360872.7902515,0.0
1623360872.800106,0.0
1623360872.8100593,0.0
1623360872.8200362,0.0
1623360872.8304272,0.0
1623360872.8404243,0.0
1623360872.854056,0.0
1623360872.8613915,0.0
1623360872.8712938,0.0
1623360872.8807943,0.0
1623360872.8901749,0.0
1623360872.9006665,0.0
1623360872.9160633,0.0
1623360872.9202025,0.0
1623360872.9304743,0.0
1623360872.9402125,0.0
1623360872.9506254,0.0
1623360872.9603074,0.0
1623360872.970157,0.0
1623360872.9802225,0.0
1623360872.990216,0.0
1623360873.0001378,0.0
1623360873.0101056,0.0
1623360873.020065,0.0
1623360873.0301392,0.0
1623360873.040202,0.0
1623360873.0504203,0.0
1623360873.0650373,0.0
1623360873.0710187,0.0
1623360873.0808313,0.0
1623360873.090216,0.0
1623360873.1006298,0.0
1623360873.1101053,0.0
1623360873.1202354,0.0
1623360873.130201,0.0
1623360873.140208,0.0
1623360873.1508684,0.0
1623360873.1601434,0.0
1623360873.170359,0.0
1623360873.1802185,0.0
1623360873.190184,0.0
1623360873.2005134,0.0
1623360873.2126496,0.0
1623360873.2212048,0.0
1623360873.2302575,0.0
1623360873.2403283,0.0
1623360873.2501178,0.0
1623360873.2600958,0.0
1623360873.27026,0.0
1623360873.2802238,0.0
1623360873.290182,0.0
1623360873.30021,0.0
1623360873.3101425,0.0
1623360873.3203044,0.0
1623360873.3305025,0.0
1623360873.3405886,0.0
1623360873.352029,0.0
1623360873.360119,0.0
1623360873.3701105,0.0
