Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1623360413.3969817,52,0,0,,1.1100000143051147,0.0,0.0,0.0,0.0,0.0
1623360413.428098,53,0,0,,1.100000023841858,0.0,0.0,0.0,0.0,0.0
1623360413.4301398,54,0,0,,1.0800000429153442,0.0,0.0,0.0,0.0,0.0
1623360413.444232,55,0,0,,1.0700000524520874,0.0,0.0,0.0,0.0,0.0
1623360413.4671638,56,0,0,,1.0700000524520874,0.0,0.0,0.0,0.0,0.0
1623360413.485149,57,0,0,,1.0499999523162842,0.0,0.0,0.0,0.0,0.0
1623360413.5125225,58,0,0,,1.0399999618530271,0.0,0.0,0.0,0.0,0.0
1623360413.5440023,59,0,0,,1.0399999618530271,0.0,0.0,0.0,0.0,0.0
1623360413.5440562,60,0,0,,1.0199999809265137,0.0,0.0,0.0,0.0,0.0
1623360413.566739,61,0,0,,1.0,0.0,0.0,0.0,0.0,0.0
1623360413.5818114,62,0,0,,0.9900000095367432,0.0,0.0,0.0,0.0,0.0
1623360413.5964105,63,0,0,,0.9900000095367432,0.0,0.0,0.0,0.0,0.0
1623360413.6565456,64,0,0,,0.9700000286102296,0.0,0.0,0.0,0.0,0.0
1623360413.6947746,65,0,0,,0.959999978542328,0.0,0.0,0.0,0.0,0.0
1623360413.694862,66,0,0,,0.9399999976158142,0.0,0.0,0.0,0.0,0.0
1623360413.6952355,67,0,0,,0.9300000071525574,0.0,0.0,0.0,0.0,0.0
1623360413.7020366,68,0,0,,0.9100000262260436,0.0,0.0,0.0,0.0,0.0
1623360413.7352498,69,0,0,,0.8999999761581421,0.0,0.0,0.0,0.0,0.0
1623360413.7373786,70,0,0,,0.8999999761581421,0.0,0.0,0.0,0.0,0.0
1623360413.7690413,71,0,0,,0.8799999952316284,0.0,0.0,0.0,0.0,0.0
1623360413.7783349,72,0,0,,0.8500000238418579,0.0,0.0,0.0,0.0,0.0
1623360413.7935612,73,0,0,,0.8500000238418579,0.0,0.0,0.0,0.0,0.0
1623360413.8185031,74,0,0,,0.8199999928474426,0.0,0.0,0.0,0.0,0.0
1623360413.8337789,75,0,0,,0.800000011920929,0.0,0.0,0.0,0.0,0.0
1623360413.8607712,76,0,0,,0.7900000214576721,0.0,0.0,0.0,0.0,0.0
1623360413.8746784,77,0,0,,0.7699999809265137,0.0,0.0,0.0,0.0,0.0
1623360413.8941312,78,0,0,,0.75,0.0,0.0,0.0,0.0,0.0
1623360413.918172,79,0,0,,0.7400000095367432,0.0,0.0,0.0,0.0,0.0
1623360413.9376342,80,0,0,,0.7400000095367432,0.0,0.0,0.0,0.0,0.0
1623360413.956989,81,0,0,,0.7200000286102295,0.0,0.0,0.0,0.0,0.0
1623360413.98066,82,0,0,,0.7200000286102295,0.0,0.0,0.0,0.0,0.0
1623360413.9948435,83,0,0,,0.7099999785423279,0.0,0.0,0.0,0.0,0.0
1623360414.0190456,84,0,0,,0.7099999785423279,0.0,0.0,0.0,0.0,0.0
1623360414.0332017,85,0,0,,0.7099999785423279,0.0,0.0,0.0,0.0,0.0
1623360414.0662737,86,0,0,,0.7099999785423279,0.0,0.0,0.0,0.0,0.0
1623360414.0747256,87,0,0,,0.7099999785423279,0.0,0.0,0.0,0.0,0.0
1623360414.095075,88,0,0,,0.7099999785423279,0.0,0.0,0.0,0.0,0.0
1623360414.1356585,89,0,0,,0.7099999785423279,0.0,0.0,0.0,0.0,0.0
