Time,data
1623358355.4516866,0.0
1623358355.4621785,0.0
1623358355.4705467,0.0
1623358355.480967,0.0
1623358355.490172,0.0
1623358355.5001876,0.0
1623358355.5101404,0.0
1623358355.5202353,0.0
1623358355.5301623,0.0
1623358355.5401447,0.0
1623358355.550208,0.0
1623358355.560214,0.0
1623358355.5705085,0.0
1623358355.5801866,0.0
1623358355.5901697,0.0
1623358355.6002028,0.0
1623358355.6102057,0.0
1623358355.6204448,0.0
1623358355.6302016,0.0
1623358355.6402128,0.0
1623358355.650185,0.0
1623358355.6602876,0.0
1623358355.6706054,0.0
1623358355.680247,0.0
1623358355.6903226,0.0
1623358355.7003646,0.0
1623358355.710136,0.0
1623358355.720321,0.0
1623358355.7306433,0.0
1623358355.7401922,0.0
1623358355.750192,0.0
1623358355.76042,0.0
1623358355.771227,0.0
1623358355.7804189,0.0
1623358355.79027,0.0
1623358355.8003838,0.0
1623358355.8104775,0.0
1623358355.8219633,0.0
1623358355.8302784,0.0
1623358355.8402283,0.0
1623358355.8502269,0.0
1623358355.8601513,0.0
1623358355.8704617,0.0
1623358355.880068,0.0
1623358355.8901055,0.0
1623358355.9003088,0.0
1623358355.9101872,0.0
1623358355.920309,0.0
1623358355.9306548,0.0
1623358355.9402614,0.0
1623358355.9501894,0.0
1623358355.9603257,0.0
1623358355.970549,0.0
1623358355.980456,0.0
1623358355.9901946,0.0
1623358356.0001752,0.0
1623358356.0101457,0.0
1623358356.0201838,0.0
1623358356.0303118,0.0
1623358356.040352,0.0
1623358356.050144,0.0
1623358356.060151,0.0
1623358356.0701816,0.0
1623358356.0810077,0.0
1623358356.0901332,0.0
1623358356.1003692,0.0
1623358356.1101408,0.0
1623358356.124642,0.0
1623358356.1304526,0.0
1623358356.1409495,0.0
1623358356.1504507,0.0
1623358356.1601982,0.0
1623358356.1754289,0.0
1623358356.1805406,0.0
1623358356.1901004,0.0
1623358356.2001717,0.0
1623358356.2101057,0.0
1623358356.2200708,0.0
1623358356.230188,0.0
1623358356.2401483,0.0
1623358356.250315,0.0
1623358356.2601192,0.0
1623358356.2704985,0.0
1623358356.280101,0.0
1623358356.290089,0.0
1623358356.3000913,0.0
1623358356.3101635,0.0
1623358356.3207252,0.0
1623358356.3301704,0.0
1623358356.3401382,0.0
1623358356.3501115,0.0
1623358356.3606193,0.0
1623358356.372349,0.0
1623358356.380628,0.0
1623358356.3904736,0.0
1623358356.4007666,0.0
1623358356.410659,0.0
1623358356.4224615,0.0
1623358356.4310615,0.0
1623358356.4400668,0.0
1623358356.4501572,0.0
1623358356.4600863,0.0
1623358356.472869,0.0
1623358356.4804325,0.0
1623358356.4905274,0.0
1623358356.5001888,0.0
1623358356.5101864,0.0
1623358356.523236,0.0
1623358356.5301633,0.0
1623358356.540161,0.0
1623358356.5501437,0.0
1623358356.560208,0.0
1623358356.5707517,0.0
