Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,accel.linear.x,accel.linear.y,accel.linear.z,accel.angular.x,accel.angular.y,accel.angular.z
1623358369.2058144,35,0,0,,-0.5609999895095825,0.0,0.0,0.0,0.0,0.0
1623358369.2244792,36,0,0,,-0.6330000162124634,0.0,0.0,0.0,0.0,0.0
1623358369.2349696,37,0,0,,-0.6819999814033508,0.0,0.0,0.0,0.0,0.0
1623358369.2545302,38,0,0,,-0.6510000228881836,0.0,0.0,0.0,0.0,0.0
1623358369.2881951,39,0,0,,-0.6290000081062317,0.0,0.0,0.0,0.0,0.0
1623358369.2961645,40,0,0,,-0.6790000200271606,0.0,0.0,0.0,0.0,0.0
1623358369.322281,41,0,0,,-0.7120000123977661,0.0,0.0,0.0,0.0,0.0
1623358369.3410811,42,0,0,,-0.7350000143051147,0.0,0.0,0.0,0.0,0.0
1623358369.3563385,43,0,0,,-0.75,0.0,0.0,0.0,0.0,0.0
1623358369.3857682,44,0,0,,-0.7590000033378601,0.0,0.0,0.0,0.0,0.0
1623358369.4052143,45,0,0,,-0.765999972820282,0.0,0.0,0.0,0.0,0.0
1623358369.428372,46,0,0,,-0.7699999809265137,0.0,0.0,0.0,0.0,0.0
1623358369.4418707,47,0,0,,-0.7730000019073486,0.0,0.0,0.0,0.0,0.0
1623358369.4564035,48,0,0,,-0.8399999737739563,0.0,0.0,0.0,0.0,0.0
1623358369.4877014,49,0,0,,-0.949999988079071,0.0,0.0,0.0,0.0,0.0
1623358369.4986072,50,0,0,,-0.9580000042915344,0.0,0.0,0.0,0.0,0.0
1623358369.5275557,51,0,0,,-0.8989999890327454,0.0,0.0,0.0,0.0,0.0
1623358369.5430875,52,0,0,,-0.8600000143051147,0.0,0.0,0.0,0.0,0.0
1623358369.5566497,53,0,0,,-0.8339999914169312,0.0,0.0,0.0,0.0,0.0
1623358369.6117923,54,0,0,,-0.7519999742507935,0.0,0.0,0.0,0.0,0.0
1623358369.611865,55,0,0,,-0.6320000290870667,0.0,0.0,0.0,0.0,0.0
1623358369.6239238,56,0,0,,-0.5519999861717224,0.0,0.0,0.0,0.0,0.0
1623358369.6421902,57,0,0,,-0.4990000128746032,0.0,0.0,0.0,0.0,0.0
1623358369.6622095,58,0,0,,-0.4629999995231628,0.0,0.0,0.0,0.0,0.0
1623358369.6834726,59,0,0,,-0.4399999976158142,0.0,0.0,0.0,0.0,0.0
1623358369.6973825,60,0,0,,-0.4239999949932098,0.0,0.0,0.0,0.0,0.0
1623358369.7184663,61,0,0,,-0.414000004529953,0.0,0.0,0.0,0.0,0.0
1623358369.7365873,62,0,0,,-0.4070000052452087,0.0,0.0,0.0,0.0,0.0
1623358369.756125,63,0,0,,-0.335999995470047,0.0,0.0,0.0,0.0,0.0
1623358369.7832503,64,0,0,,-0.1599999964237213,0.0,0.0,0.0,0.0,0.0
1623358369.7963169,65,0,0,,0.0219999998807907,0.0,0.0,0.0,0.0,0.0
1623358369.817364,66,0,0,,0.0790000036358833,0.0,0.0,0.0,0.0,0.0
1623358369.8388245,67,0,0,,0.1169999986886978,0.0,0.0,0.0,0.0,0.0
1623358369.856296,68,0,0,,0.2080000042915344,0.0,0.0,0.0,0.0,0.0
1623358369.8824306,69,0,0,,0.2680000066757202,0.0,0.0,0.0,0.0,0.0
1623358369.8973796,70,0,0,,0.3079999983310699,0.0,0.0,0.0,0.0,0.0
1623358369.922132,71,0,0,,0.3339999914169311,0.0,0.0,0.0,0.0,0.0
1623358369.9387589,72,0,0,,0.4169999957084656,0.0,0.0,0.0,0.0,0.0
1623358369.956282,73,0,0,,0.5379999876022339,0.0,0.0,0.0,0.0,0.0
1623358369.9848244,74,0,0,,0.6179999709129333,0.0,0.0,0.0,0.0,0.0
1623358370.002021,75,0,0,,0.6710000038146973,0.0,0.0,0.0,0.0,0.0
1623358370.015256,76,0,0,,0.7080000042915344,0.0,0.0,0.0,0.0,0.0
1623358370.0404189,77,0,0,,0.7310000061988831,0.0,0.0,0.0,0.0,0.0
1623358370.059121,78,0,0,,0.746999979019165,0.0,0.0,0.0,0.0,0.0
1623358370.0891688,79,0,0,,0.7570000290870667,0.0,0.0,0.0,0.0,0.0
1623358370.0962884,80,0,0,,0.8299999833106995,0.0,0.0,0.0,0.0,0.0
1623358370.1230814,81,0,0,,0.9430000185966492,0.0,0.0,0.0,0.0,0.0
1623358370.1349154,82,0,0,,1.0180000066757202,0.0,0.0,0.0,0.0,0.0
1623358370.1560793,83,0,0,,1.069000005722046,0.0,0.0,0.0,0.0,0.0
1623358370.1810498,84,0,0,,1.1019999980926514,0.0,0.0,0.0,0.0,0.0
1623358370.202679,85,0,0,,1.125,0.0,0.0,0.0,0.0,0.0
1623358370.2237334,86,0,0,,1.0759999752044678,0.0,0.0,0.0,0.0,0.0
1623358370.2353923,87,0,0,,1.0429999828338623,0.0,0.0,0.0,0.0,0.0
1623358370.2545376,88,0,0,,1.0850000381469729,0.0,0.0,0.0,0.0,0.0
1623358370.2793117,89,0,0,,1.1139999628067017,0.0,0.0,0.0,0.0,0.0
1623358370.2941384,90,0,0,,1.131999969482422,0.0,0.0,0.0,0.0,0.0
1623358370.3221662,91,0,0,,1.1449999809265137,0.0,0.0,0.0,0.0,0.0
1623358370.33532,92,0,0,,1.218000054359436,0.0,0.0,0.0,0.0,0.0
1623358370.353545,93,0,0,,1.2669999599456787,0.0,0.0,0.0,0.0,0.0
1623358370.4046583,94,0,0,,1.2359999418258667,0.0,0.0,0.0,0.0,0.0
1623358370.4154637,95,0,0,,1.215000033378601,0.0,0.0,0.0,0.0,0.0
1623358370.429085,96,0,0,,1.2020000219345093,0.0,0.0,0.0,0.0,0.0
1623358370.4728415,97,0,0,,1.1920000314712524,0.0,0.0,0.0,0.0,0.0
1623358370.472896,98,0,0,,1.1859999895095823,0.0,0.0,0.0,0.0,0.0
1623358370.5218868,99,0,0,,1.1820000410079956,0.0,0.0,0.0,0.0,0.0
