Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1623361879.6096914,29,0,0,,0.4399999976158142,0.0,0.0,0.0,0.0,0.0
1623361879.6224458,30,0,0,,0.4300000071525574,0.0,0.0,0.0,0.0,0.0
1623361879.646078,31,0,0,,0.4300000071525574,0.0,0.0,0.0,0.0,0.0
1623361879.6594307,32,0,0,,0.4000000059604645,0.0,0.0,0.0,0.0,0.0
1623361879.692646,33,0,0,,0.4000000059604645,0.0,0.0,0.0,0.0,0.0
1623361879.7148807,34,0,0,,0.4000000059604645,0.0,0.0,0.0,0.0,0.0
1623361879.72235,35,0,0,,0.3799999952316284,0.0,0.0,0.0,0.0,0.0
1623361879.7538936,36,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361879.7614045,37,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361879.777777,38,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361879.8110802,39,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361879.818253,40,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361879.844689,41,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361879.860356,42,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361879.8842268,43,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361879.9107373,44,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361879.9232695,45,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361879.9450936,46,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361879.9590409,47,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361879.9832575,48,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.019297,49,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.0207465,50,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.072004,51,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.0721152,52,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.0845432,53,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.1099489,54,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.1220164,55,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.1458557,56,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.1618528,57,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.1782088,58,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.2100391,59,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.2203803,60,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.2457426,61,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.262012,62,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.2801185,63,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.3076367,64,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.3186245,65,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.3522031,66,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623361880.3617373,67,0,0,,0.3799999952316284,0.0,0.0,0.0,0.0,0.0
1623361880.3816285,68,0,0,,0.4099999964237213,0.0,0.0,0.0,0.0,0.0
1623361880.406296,69,0,0,,0.4300000071525574,0.0,0.0,0.0,0.0,0.0
1623361880.421591,70,0,0,,0.4600000083446502,0.0,0.0,0.0,0.0,0.0
1623361880.4519677,71,0,0,,0.4699999988079071,0.0,0.0,0.0,0.0,0.0
1623361880.4605527,72,0,0,,0.5,0.0,0.0,0.0,0.0,0.0
1623361880.480309,73,0,0,,0.5199999809265137,0.0,0.0,0.0,0.0,0.0
1623361880.5076945,74,0,0,,0.550000011920929,0.0,0.0,0.0,0.0,0.0
1623361880.5202546,75,0,0,,0.5799999833106995,0.0,0.0,0.0,0.0,0.0
1623361880.5463588,76,0,0,,0.6000000238418579,0.0,0.0,0.0,0.0,0.0
1623361880.562248,77,0,0,,0.6499999761581421,0.0,0.0,0.0,0.0,0.0
1623361880.5797553,78,0,0,,0.6600000262260437,0.0,0.0,0.0,0.0,0.0
1623361880.611212,79,0,0,,0.6899999976158142,0.0,0.0,0.0,0.0,0.0
1623361880.620355,80,0,0,,0.7200000286102295,0.0,0.0,0.0,0.0,0.0
1623361880.650023,81,0,0,,0.75,0.0,0.0,0.0,0.0,0.0
1623361880.660837,82,0,0,,0.7900000214576721,0.0,0.0,0.0,0.0,0.0
1623361880.679745,83,0,0,,0.8199999928474426,0.0,0.0,0.0,0.0,0.0
1623361880.7056303,84,0,0,,0.8500000238418579,0.0,0.0,0.0,0.0,0.0
1623361880.7202578,85,0,0,,0.8799999952316284,0.0,0.0,0.0,0.0,0.0
1623361880.750999,86,0,0,,0.9100000262260436,0.0,0.0,0.0,0.0,0.0
1623361880.7626772,87,0,0,,0.9399999976158142,0.0,0.0,0.0,0.0,0.0
1623361880.781639,88,0,0,,0.959999978542328,0.0,0.0,0.0,0.0,0.0
1623361880.806544,89,0,0,,0.9900000095367432,0.0,0.0,0.0,0.0,0.0
1623361880.817519,90,0,0,,1.0199999809265137,0.0,0.0,0.0,0.0,0.0
1623361880.8552015,91,0,0,,1.0499999523162842,0.0,0.0,0.0,0.0,0.0
1623361880.8931546,92,0,0,,1.0700000524520874,0.0,0.0,0.0,0.0,0.0
