Time,data
1623360137.504969,0.0
1623360137.5102162,0.0
1623360137.521056,0.0
1623360137.530917,0.0
1623360137.5402873,0.0
1623360137.5503504,0.0
1623360137.5613809,0.0
1623360137.5702806,0.0
1623360137.5806766,0.0
1623360137.592775,0.0
1623360137.6000729,0.0
1623360137.6101224,0.0
1623360137.6200726,0.0
1623360137.6301792,0.0
1623360137.640078,0.0
1623360137.6501677,0.0
1623360137.6614492,0.0
1623360137.6701648,0.0
1623360137.6802878,0.0
1623360137.6904738,0.0
1623360137.7001357,0.0
1623360137.711523,0.0
1623360137.7202022,0.0
1623360137.7302556,0.0
1623360137.7402847,0.0
1623360137.750202,0.0
1623360137.7613754,0.0
1623360137.7703238,0.0
1623360137.7801876,0.0
1623360137.790129,0.0
1623360137.800345,0.0
1623360137.8107035,0.0
1623360137.820124,0.0
1623360137.83034,0.0
1623360137.8401854,0.0
1623360137.8503098,0.0
1623360137.8603344,0.0
1623360137.8701582,0.0
1623360137.8802922,0.0
1623360137.8904223,0.0
1623360137.900186,0.0
1623360137.910138,0.0
1623360137.9202356,0.0
1623360137.9304354,0.0
1623360137.9400885,0.0
1623360137.950349,0.0
1623360137.9605443,0.0
1623360137.9703057,0.0
1623360137.9800782,0.0
1623360137.9901266,0.0
1623360138.0001564,0.0
1623360138.0103188,0.0
1623360138.0212908,0.0
1623360138.0307715,0.0
1623360138.040107,0.0
1623360138.0501409,0.0
1623360138.0604038,0.0
1623360138.0701473,0.0
1623360138.0802596,0.0
1623360138.0908372,0.0
1623360138.1003814,0.0
1623360138.1153405,0.0
1623360138.1205103,0.0
1623360138.1305282,0.0
1623360138.1405172,0.0
1623360138.150531,0.0
1623360138.1627624,0.0
1623360138.170111,0.0
1623360138.1805308,0.0
1623360138.1904478,0.0
1623360138.200429,0.0
1623360138.211122,0.0
1623360138.2203832,0.0
1623360138.2304473,0.0
1623360138.2402086,0.0
1623360138.2501066,0.0
1623360138.260213,0.0
1623360138.2703085,0.0
1623360138.280399,0.0
1623360138.290473,0.0
1623360138.3005762,0.0
1623360138.3111942,0.0
1623360138.320426,0.0
1623360138.3304484,0.0
1623360138.3401856,0.0
1623360138.3502977,0.0
1623360138.363841,0.0
1623360138.3701892,0.0
1623360138.3800924,0.0
1623360138.3901854,0.0
1623360138.4006257,0.0
1623360138.41127,0.0
1623360138.4202254,0.0
1623360138.430458,0.0
1623360138.4407902,0.0
1623360138.4502292,0.0
1623360138.460302,0.0
1623360138.4703069,0.0
1623360138.4804146,0.0
1623360138.4903595,0.0
1623360138.5066185,0.0
1623360138.513799,0.0
1623360138.5252862,0.0
1623360138.5302303,0.0
1623360138.5402484,0.0
1623360138.5503745,0.0
1623360138.5608938,0.0
1623360138.5703497,0.0
1623360138.5803618,0.0
1623360138.5900998,0.0
1623360138.6004207,0.0
1623360138.6106122,0.0
1623360138.6202846,0.0
1623360138.6301632,0.0
1623360138.6401196,0.0
1623360138.6501572,0.0
1623360138.6600614,0.0
1623360138.670093,0.0
1623360138.6802683,0.0
1623360138.692409,0.0
1623360138.7002704,0.0
1623360138.710292,0.0
1623360138.720691,0.0
1623360138.7334647,0.0
1623360138.7432802,0.0
1623360138.7505612,0.0
1623360138.760646,0.0
1623360138.7703898,0.0
1623360138.7827888,0.0
1623360138.7902172,0.0
1623360138.8014412,0.0
1623360138.810355,0.0
1623360138.820217,0.0
1623360138.830334,0.0
1623360138.8406065,0.0
1623360138.8502378,0.0
1623360138.860599,0.0
1623360138.870351,0.0
1623360138.8808866,0.0
1623360138.890345,0.0
1623360138.9001772,0.0
1623360138.9105053,0.0
1623360138.920593,0.0
1623360138.9302535,0.0
1623360138.9402306,0.0
1623360138.9501903,0.0
1623360138.960022,0.0
1623360138.970271,0.0
1623360138.9808886,0.0
1623360138.990115,0.0
1623360139.0006847,0.0
1623360139.0100844,0.0
1623360139.0202346,0.0
1623360139.0301526,0.0
1623360139.040361,0.0
1623360139.0502036,0.0
1623360139.0612862,0.0
1623360139.0711677,0.0
1623360139.080558,0.0
1623360139.0902872,0.0
1623360139.1002684,0.0
1623360139.110904,0.0
1623360139.1213727,0.0
1623360139.1302843,0.0
1623360139.1402593,0.0
1623360139.1505244,0.0
1623360139.160509,0.0
1623360139.1705172,0.0
1623360139.1804173,0.0
1623360139.19046,0.0
