Time,data
1623358232.0626607,0.0
1623358232.0712311,0.0
1623358232.082194,0.0
1623358232.0906436,0.0
1623358232.1006312,0.0
1623358232.1105802,0.0
1623358232.12419,0.0
1623358232.131754,0.0
1623358232.140102,0.0
1623358232.150017,0.0
1623358232.160414,0.0
1623358232.1701453,0.0
1623358232.181741,0.0
1623358232.190086,0.0
1623358232.2003052,0.0
1623358232.2102726,0.0
1623358232.2202432,0.0
1623358232.230131,0.0
1623358232.2402766,0.0
1623358232.2506018,0.0
1623358232.260168,0.0
1623358232.2701528,0.0
1623358232.2825155,0.0
1623358232.2903745,0.0
1623358232.300326,0.0
1623358232.3101408,0.0
1623358232.3202422,0.0
1623358232.3313632,0.0
1623358232.3400571,0.0
1623358232.3506987,0.0
1623358232.3601089,0.0
1623358232.373494,0.0
1623358232.3871522,0.0
1623358232.3900526,0.0
1623358232.4001844,0.0
1623358232.4101362,0.0
1623358232.424999,0.0
1623358232.4301054,0.0
1623358232.4401894,0.0
1623358232.4502895,0.0
1623358232.4600892,0.0
1623358232.4727256,0.0
1623358232.481026,0.0
1623358232.4902496,0.0
1623358232.5003898,0.0
1623358232.510543,0.0
1623358232.520306,0.0
1623358232.5304272,0.0
1623358232.5412116,0.0
1623358232.5502286,0.0
1623358232.5602114,0.0
1623358232.5707362,0.0
1623358232.5803254,0.0
1623358232.5902746,0.0
1623358232.600073,0.0
1623358232.610165,0.0
1623358232.6201122,0.0
1623358232.6303685,0.0
1623358232.6400926,0.0
1623358232.6502657,0.0
1623358232.6601694,0.0
1623358232.670053,0.0
1623358232.6802497,0.0
1623358232.6900864,0.0
1623358232.7000706,0.0
1623358232.710097,0.0
1623358232.7202032,0.0
1623358232.7307189,0.0
1623358232.7402437,0.0
1623358232.7500772,0.0
1623358232.7602348,0.0
1623358232.7700367,0.0
1623358232.7802691,0.0
1623358232.7901502,0.0
1623358232.8001027,0.0
1623358232.8103464,0.0
1623358232.8200135,0.0
1623358232.8300817,0.0
1623358232.8401003,0.0
1623358232.850199,0.0
1623358232.8600478,0.0
1623358232.8700566,0.0
1623358232.8801072,0.0
1623358232.8918948,0.0
1623358232.9001975,0.0
1623358232.9101949,0.0
1623358232.920232,0.0
1623358232.9300685,0.0
1623358232.9399986,0.0
1623358232.9500794,0.0
1623358232.9602854,0.0
1623358232.9701228,0.0
1623358232.9800508,0.0
1623358232.990063,0.0
1623358233.0001495,0.0
1623358233.010109,0.0
1623358233.0200398,0.0
1623358233.030566,0.0
1623358233.0400052,0.0
1623358233.0500634,0.0
1623358233.0601406,0.0
1623358233.0700903,0.0
1623358233.0801404,0.0
1623358233.0900457,0.0
1623358233.1003675,0.0
1623358233.1100664,0.0
1623358233.120041,0.0
1623358233.1323638,0.0
1623358233.14,0.0
1623358233.1500251,0.0
1623358233.1601164,0.0
1623358233.1699646,0.0
1623358233.180966,0.0
1623358233.1900184,0.0
1623358233.200053,0.0
1623358233.2100675,0.0
1623358233.220066,0.0
1623358233.2300262,0.0
1623358233.2400568,0.0
1623358233.2501233,0.0
1623358233.2601943,0.0
1623358233.2709975,0.0
1623358233.2809029,0.0
1623358233.2901485,0.0
1623358233.3000002,0.0
1623358233.3100443,0.0
1623358233.3202498,0.0
1623358233.329984,0.0
1623358233.3400686,0.0
1623358233.350174,0.0
1623358233.3601203,0.0
1623358233.3710666,0.0
1623358233.380113,0.0
1623358233.3900485,0.0
1623358233.4001107,0.0
1623358233.4102032,0.0
1623358233.420591,0.0
1623358233.430311,0.0
1623358233.4400046,0.0
1623358233.450059,0.0
1623358233.460022,0.0
1623358233.4700909,0.0
1623358233.480001,0.0
1623358233.49009,0.0
1623358233.5000582,0.0
1623358233.5100882,0.0
1623358233.520109,0.0
1623358233.5300057,0.0
1623358233.5400405,0.0
1623358233.5501442,0.0
1623358233.560046,0.0
1623358233.5703442,0.0
1623358233.5804813,0.0
1623358233.5900557,0.0
1623358233.6000724,0.0
1623358233.6100607,0.0
1623358233.620429,0.0
1623358233.630036,0.0
1623358233.6400616,0.0
1623358233.650073,0.0
1623358233.6600912,0.0
1623358233.670037,0.0
1623358233.6800508,0.0
1623358233.6900704,0.0
1623358233.7000687,0.0
1623358233.7100887,0.0
1623358233.72015,0.0
1623358233.7306736,0.0
1623358233.7400787,0.0
1623358233.750064,0.0
1623358233.7600672,0.0
1623358233.7702649,0.0
1623358233.7807634,0.0
1623358233.792709,0.0
1623358233.800336,0.0
1623358233.813462,0.0
1623358233.8201096,0.0
1623358233.8303585,0.0
1623358233.840396,0.0
1623358233.850381,0.0
1623358233.8601177,0.0
1623358233.8700235,0.0
1623358233.8804295,0.0
1623358233.8901114,0.0
1623358233.900368,0.0
1623358233.9101443,0.0
1623358233.9201384,0.0
1623358233.9301014,0.0
1623358233.9402127,0.0
1623358233.9500763,0.0
1623358233.960563,0.0
1623358233.9701145,0.0
1623358233.9806523,0.0
1623358233.9901717,0.0
1623358234.0005662,0.0
1623358234.0106075,0.0
1623358234.0232582,0.0
1623358234.030604,0.0
1623358234.040167,0.0
1623358234.0501976,0.0
1623358234.0601485,0.0
1623358234.0709634,0.0
1623358234.0803678,0.0
1623358234.0903547,0.0
1623358234.1004202,0.0
1623358234.110344,0.0
1623358234.1241682,0.0
1623358234.130606,0.0
1623358234.1403506,0.0
1623358234.1504447,0.0
1623358234.1604133,0.0
1623358234.1739707,0.0
1623358234.183017,0.0
1623358234.1907716,0.0
1623358234.2005966,0.0
1623358234.2107627,0.0
1623358234.2206967,0.0
1623358234.2303977,0.0
1623358234.2405422,0.0
1623358234.2501595,0.0
1623358234.260501,0.0
1623358234.2708452,0.0
1623358234.2809749,0.0
1623358234.2905972,0.0
1623358234.3004334,0.0
1623358234.3112173,0.0
1623358234.3200393,0.0
1623358234.3300965,0.0
1623358234.3401113,0.0
1623358234.350047,0.0
1623358234.360132,0.0
1623358234.3702393,0.0
1623358234.380104,0.0
1623358234.3903563,0.0
1623358234.4001212,0.0
1623358234.4101672,0.0
1623358234.4200692,0.0
1623358234.4300232,0.0
1623358234.440187,0.0
1623358234.4501,0.0
1623358234.4600909,0.0
1623358234.4700944,0.0
1623358234.4802206,0.0
1623358234.49039,0.0
1623358234.5002005,0.0
1623358234.5101695,0.0
1623358234.520518,0.0
1623358234.5302308,0.0
1623358234.5403087,0.0
1623358234.5503094,0.0
1623358234.56017,0.0
1623358234.570226,0.0
1623358234.580549,0.0
1623358234.5901716,0.0
1623358234.6004548,0.0
1623358234.6103673,0.0
1623358234.62017,0.0
1623358234.630402,0.0
1623358234.6402702,0.0
1623358234.6502278,0.0
1623358234.660181,0.0
1623358234.6703892,0.0
1623358234.6802912,0.0
1623358234.6903543,0.0
1623358234.7002244,0.0
1623358234.7101786,0.0
1623358234.7204125,0.0
1623358234.7305858,0.0
1623358234.7403524,0.0
1623358234.7503324,0.0
1623358234.760261,0.0
1623358234.770392,0.0
1623358234.7806726,0.0
1623358234.7901576,0.0
1623358234.800135,0.0
1623358234.81015,0.0
1623358234.820468,0.0
1623358234.83016,0.0
1623358234.840186,0.0
1623358234.8501558,0.0
1623358234.8601537,0.0
1623358234.870556,0.0
1623358234.8807871,0.0
1623358234.8901467,0.0
1623358234.9001822,0.0
1623358234.9101906,0.0
1623358234.9211886,0.0
1623358234.9302297,0.0
1623358234.940153,0.0
1623358234.9502027,0.0
1623358234.9602745,0.0
1623358234.9702668,0.0
1623358234.9801233,0.0
1623358234.9900255,0.0
1623358235.0002637,0.0
1623358235.010557,0.0
1623358235.0211723,0.0
1623358235.0303354,0.0
1623358235.040565,0.0
1623358235.050464,0.0
1623358235.0606065,0.0
1623358235.0701923,0.0
1623358235.0818686,0.0
