Time,data
1623359330.9137862,0.0
1623359330.9203331,0.0
1623359330.9322798,0.0
1623359330.9402134,0.0
1623359330.9506254,0.0
1623359330.9614477,0.0
1623359330.9703016,0.0
1623359330.980446,0.0
1623359330.991178,0.0
1623359330.9999902,0.0
1623359331.0105665,0.0
1623359331.020121,0.0
1623359331.0306208,0.0
1623359331.04053,0.0
1623359331.0513563,0.0
1623359331.0600832,0.0
1623359331.070161,0.0
1623359331.0801516,0.0
1623359331.0901115,0.0
1623359331.1000612,0.0
1623359331.1106894,0.0
1623359331.1201634,0.0
1623359331.1301155,0.0
1623359331.1401083,0.0
1623359331.1513026,0.0
1623359331.160237,0.0
1623359331.1702363,0.0
1623359331.1801305,0.0
1623359331.190483,0.0
1623359331.2010324,0.0
1623359331.2102263,0.0
1623359331.2201357,0.0
1623359331.230096,0.0
1623359331.240148,0.0
1623359331.2511425,0.0
1623359331.260285,0.0
1623359331.2704203,0.0
1623359331.280121,0.0
1623359331.2901385,0.0
1623359331.300438,0.0
1623359331.3101697,0.0
1623359331.3200746,0.0
1623359331.3301277,0.0
1623359331.3405566,0.0
1623359331.3501904,0.0
1623359331.3600802,0.0
1623359331.3747406,0.0
1623359331.3801537,0.0
1623359331.390348,0.0
1623359331.4022367,0.0
1623359331.410241,0.0
1623359331.4206674,0.0
1623359331.430124,0.0
1623359331.4401972,0.0
1623359331.4505165,0.0
1623359331.460802,0.0
1623359331.4704256,0.0
1623359331.48015,0.0
1623359331.4901388,0.0
1623359331.501498,0.0
1623359331.511582,0.0
1623359331.5201397,0.0
1623359331.5301714,0.0
1623359331.540181,0.0
1623359331.550079,0.0
1623359331.5604703,0.0
1623359331.5700543,0.0
1623359331.5801234,0.0
1623359331.590037,0.0
1623359331.6000257,0.0
1623359331.610821,0.0
1623359331.6200323,0.0
1623359331.6299937,0.0
1623359331.6401992,0.0
1623359331.650056,0.0
1623359331.6599898,0.0
1623359331.670083,0.0
1623359331.684468,0.0
1623359331.6902542,0.0
1623359331.70058,0.0
1623359331.710647,0.0
1623359331.7204027,0.0
1623359331.73072,0.0
1623359331.74056,0.0
1623359331.750136,0.0
1623359331.760172,0.0
1623359331.7702165,0.0
1623359331.780174,0.0
1623359331.7901857,0.0
1623359331.8000324,0.0
1623359331.814714,0.0
1623359331.8201995,0.0
1623359331.8301148,0.0
1623359331.8401222,0.0
1623359331.8508549,0.0
1623359331.860021,0.0
1623359331.8701797,0.0
1623359331.8805354,0.0
1623359331.8904812,0.0
1623359331.9019234,0.0
1623359331.910753,0.0
1623359331.920355,0.0
1623359331.930148,0.0
1623359331.94013,0.0
1623359331.9501743,0.0
1623359331.9601517,0.0
1623359331.9704018,0.0
1623359331.980129,0.0
1623359331.9901342,0.0
1623359332.0004563,0.0
1623359332.0101106,0.0
1623359332.0201693,0.0
1623359332.0301156,0.0
1623359332.040077,0.0
1623359332.0506332,0.0
1623359332.0605004,0.0
1623359332.0703874,0.0
1623359332.0801604,0.0
1623359332.0903552,0.0
1623359332.100625,0.0
1623359332.1107712,0.0
1623359332.120367,0.0
1623359332.1300771,0.0
1623359332.1400657,0.0
1623359332.1510105,0.0
1623359332.1601326,0.0
1623359332.1708405,0.0
1623359332.180135,0.0
1623359332.1902893,0.0
1623359332.2018368,0.0
1623359332.2099323,0.0
1623359332.2201686,0.0
1623359332.2302575,0.0
1623359332.240156,0.0
1623359332.2501678,0.0
1623359332.2601352,0.0
1623359332.2702353,0.0
1623359332.2802622,0.0
1623359332.2901556,0.0
1623359332.300217,0.0
1623359332.3100882,0.0
1623359332.320214,0.0
1623359332.3304706,0.0
1623359332.340204,0.0
1623359332.3508391,0.0
1623359332.360545,0.0
1623359332.370198,0.0
1623359332.3842914,0.0
1623359332.390521,0.0
1623359332.4089527,0.0
1623359332.410305,0.0
1623359332.4205248,0.0
1623359332.4307954,0.0
1623359332.4405904,0.0
1623359332.4502797,0.0
1623359332.461023,0.0
1623359332.470302,0.0
1623359332.4802878,0.0
1623359332.490234,0.0
1623359332.5001812,0.0
1623359332.510395,0.0
1623359332.520173,0.0
1623359332.5302153,0.0
1623359332.540424,0.0
1623359332.55063,0.0
1623359332.5603113,0.0
1623359332.5702934,0.0
1623359332.580534,0.0
1623359332.5907366,0.0
1623359332.6004984,0.0
