Time,data
1623361482.4601946,0.0
1623361482.4701712,0.0
1623361482.4802282,0.0
1623361482.4901502,0.0
1623361482.5006406,0.0
1623361482.510713,0.0
1623361482.5204024,0.0
1623361482.530206,0.0
1623361482.5405529,0.0
1623361482.5504484,0.0
1623361482.5607655,0.0
1623361482.576495,0.0
1623361482.580198,0.0
1623361482.591134,0.0
1623361482.601582,0.0
1623361482.612681,0.0
1623361482.621474,0.0
1623361482.6311908,0.0
1623361482.6405554,0.0
1623361482.650972,0.0
1623361482.6604064,0.0
1623361482.6701748,0.0
1623361482.680624,0.0
1623361482.690298,0.0
1623361482.7001638,0.0
1623361482.710113,0.0
1623361482.720194,0.0
1623361482.7300315,0.0
1623361482.740223,0.0
1623361482.7500484,0.0
1623361482.7601776,0.0
1623361482.77028,0.0
1623361482.7805934,0.0
1623361482.7902958,0.0
1623361482.8001688,0.0
1623361482.8109343,0.0
1623361482.8235953,0.0
1623361482.8305123,0.0
1623361482.8402784,0.0
1623361482.85021,0.0
1623361482.860272,0.0
1623361482.871194,0.0
1623361482.8823287,0.0
1623361482.8902092,0.0
1623361482.9002273,0.0
1623361482.9102564,0.0
1623361482.920418,0.0
1623361482.9303184,0.0
1623361482.9407554,0.0
1623361482.9501543,0.0
1623361482.9602928,0.0
1623361482.9701536,0.0
1623361482.9802146,0.0
1623361482.990603,0.0
1623361483.000166,0.0
1623361483.01013,0.0
1623361483.0203187,0.0
1623361483.030162,0.0
1623361483.0401456,0.0
1623361483.0502386,0.0
1623361483.060582,0.0
1623361483.0701404,0.0
1623361483.0803168,0.0
1623361483.0907395,0.0
1623361483.1003587,0.0
1623361483.1106474,0.0
1623361483.120587,0.0
1623361483.1308184,0.0
1623361483.1407857,0.0
1623361483.1509347,0.0
1623361483.1610303,0.0
1623361483.1706288,0.0
1623361483.1803226,0.0
1623361483.193993,0.0
1623361483.2020512,0.0
1623361483.210244,0.0
1623361483.220255,0.0
1623361483.2305377,0.0
1623361483.2401524,0.0
1623361483.2503867,0.0
1623361483.2602816,0.0
1623361483.2709725,0.0
1623361483.2800732,0.0
1623361483.2901938,0.0
1623361483.3004782,0.0
1623361483.3104675,0.0
1623361483.3201096,0.0
1623361483.3300476,0.0
1623361483.339974,0.0
1623361483.3501775,0.0
1623361483.3601007,0.0
1623361483.370127,0.0
1623361483.3802583,0.0
1623361483.3903346,0.0
1623361483.4001522,0.0
1623361483.4100478,0.0
1623361483.420256,0.0
1623361483.4302316,0.0
1623361483.440364,0.0
1623361483.451411,0.0
1623361483.460245,0.0
1623361483.4705758,0.0
1623361483.4803288,0.0
1623361483.4903724,0.0
1623361483.4999008,0.0
1623361483.5102322,0.0
1623361483.5199575,0.0
1623361483.530173,0.0
1623361483.541319,0.0
1623361483.551259,0.0
1623361483.5614452,0.0
1623361483.5703118,0.0
1623361483.5807302,0.0
1623361483.5902069,0.0
1623361483.600558,0.0
1623361483.612315,0.0
1623361483.6219797,0.0
1623361483.6302128,0.0
1623361483.640233,0.0
1623361483.6502366,0.0
1623361483.6615958,0.0
1623361483.6703408,0.0
1623361483.68013,0.0
1623361483.6913142,0.0
1623361483.7013462,0.0
1623361483.714273,0.0
1623361483.720061,0.0
1623361483.7300432,0.0
1623361483.7410202,0.0
1623361483.7505813,0.0
1623361483.7609332,0.0
1623361483.7703474,0.0
1623361483.7802844,0.0
1623361483.7904294,0.0
1623361483.8003907,0.0
1623361483.8100824,0.0
1623361483.8200395,0.0
1623361483.8308904,0.0
1623361483.840421,0.0
1623361483.8501692,0.0
1623361483.8603072,0.0
1623361483.8701878,0.0
1623361483.880473,0.0
1623361483.8910222,0.0
1623361483.9001353,0.0
1623361483.9102926,0.0
1623361483.920144,0.0
1623361483.9305944,0.0
1623361483.940441,0.0
1623361483.9501064,0.0
1623361483.9604907,0.0
1623361483.97008,0.0
1623361483.980048,0.0
1623361483.9903183,0.0
1623361484.0000348,0.0
1623361484.0103326,0.0
1623361484.020414,0.0
1623361484.030359,0.0
1623361484.0401168,0.0
1623361484.0501957,0.0
1623361484.060285,0.0
1623361484.0706544,0.0
1623361484.0805738,0.0
1623361484.0900848,0.0
1623361484.1000946,0.0
1623361484.110533,0.0
1623361484.120248,0.0
1623361484.1304157,0.0
1623361484.1406124,0.0
1623361484.1503477,0.0
1623361484.160372,0.0
1623361484.1702352,0.0
1623361484.1803916,0.0
1623361484.1901088,0.0
1623361484.2002392,0.0
1623361484.2103786,0.0
1623361484.220152,0.0
1623361484.2306304,0.0
1623361484.2402394,0.0
1623361484.2503188,0.0
1623361484.2605135,0.0
1623361484.272165,0.0
1623361484.2801244,0.0
1623361484.2902825,0.0
1623361484.3001995,0.0
1623361484.3105264,0.0
1623361484.3203998,0.0
1623361484.3301015,0.0
1623361484.340485,0.0
1623361484.350028,0.0
1623361484.360287,0.0
1623361484.3700993,0.0
1623361484.380113,0.0
1623361484.3901465,0.0
1623361484.4003365,0.0
1623361484.4104683,0.0
1623361484.4205997,0.0
1623361484.4305112,0.0
1623361484.4400697,0.0
1623361484.4502926,0.0
1623361484.4600008,0.0
1623361484.4704366,0.0
1623361484.4801614,0.0
1623361484.4901457,0.0
1623361484.5004556,0.0
1623361484.5101378,0.0
1623361484.520444,0.0
1623361484.530443,0.0
1623361484.5406606,0.0
1623361484.5500684,0.0
1623361484.5601902,0.0
1623361484.5703948,0.0
1623361484.5802715,0.0
1623361484.590233,0.0
1623361484.6002874,0.0
1623361484.610392,0.0
1623361484.620227,0.0
1623361484.630591,0.0
1623361484.6402445,0.0
1623361484.6502452,0.0
1623361484.6604066,0.0
1623361484.6750855,0.0
1623361484.6835442,0.0
1623361484.690848,0.0
1623361484.700233,0.0
1623361484.7102108,0.0
1623361484.7201734,0.0
1623361484.7312086,0.0
1623361484.7400532,0.0
1623361484.750351,0.0
1623361484.763442,0.0
1623361484.770718,0.0
1623361484.7802734,0.0
1623361484.7908452,0.0
1623361484.801055,0.0
1623361484.810922,0.0
1623361484.8207448,0.0
1623361484.830328,0.0
1623361484.8401055,0.0
1623361484.8542857,0.0
1623361484.8601458,0.0
1623361484.870122,0.0
1623361484.8802187,0.0
1623361484.8901565,0.0
1623361484.900623,0.0
1623361484.9101255,0.0
1623361484.92013,0.0
1623361484.9301271,0.0
1623361484.9401157,0.0
1623361484.9500737,0.0
1623361484.960091,0.0
1623361484.970007,0.0
1623361484.9801917,0.0
1623361484.9904351,0.0
1623361485.000044,0.0
1623361485.0103545,0.0
1623361485.0201657,0.0
1623361485.0305498,0.0
1623361485.0401232,0.0
1623361485.050383,0.0
1623361485.060269,0.0
1623361485.070357,0.0
1623361485.0806966,0.0
1623361485.0903566,0.0
1623361485.1002443,0.0
1623361485.110247,0.0
1623361485.1203818,0.0
1623361485.1300738,0.0
1623361485.1416707,0.0
1623361485.1500676,0.0
1623361485.160324,0.0
1623361485.1701918,0.0
1623361485.1800716,0.0
1623361485.1904962,0.0
1623361485.2004724,0.0
1623361485.2103434,0.0
1623361485.220174,0.0
1623361485.2300467,0.0
1623361485.2408016,0.0
1623361485.2499852,0.0
1623361485.264875,0.0
1623361485.270295,0.0
1623361485.2806923,0.0
1623361485.2903645,0.0
