Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1623359339.5001724,19,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623359339.5342965,20,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623359339.5678856,21,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623359339.5988495,22,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623359339.6316688,23,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623359339.6657736,24,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623359339.6983595,25,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623359339.7361276,26,0,0,,0.0003156661987304,0.0,0.0,0.0,0.0,0.0
1623359339.768373,27,0,0,,0.0336964130401611,0.0,0.0,0.0,0.0,0.0
1623359339.869352,28,0,0,,0.0668914318084716,0.0,0.0,0.0,0.0,0.0
1623359339.869859,29,0,0,,0.1002829074859619,0.0,0.0,0.0,0.0,0.0
1623359339.8702743,30,0,0,,0.133685827255249,0.0,0.0,0.0,0.0,0.0
1623359339.9929664,31,0,0,,0.1670856475830078,0.0,0.0,0.0,0.0,0.0
1623359339.9931505,32,0,0,,0.2003703117370605,0.0,0.0,0.0,0.0,0.0
1623359339.9934428,33,0,0,,0.2336640357971191,0.0,0.0,0.0,0.0,0.0
1623359340.045558,34,0,0,,0.2670974731445312,0.0,0.0,0.0,0.0,0.0
1623359340.0469134,35,0,0,,0.3004238605499267,0.0,0.0,0.0,0.0,0.0
1623359340.1442826,36,0,0,,0.3335857391357422,0.0,0.0,0.0,0.0,0.0
1623359340.1446247,37,0,0,,0.3671090602874756,0.0,0.0,0.0,0.0,0.0
1623359340.1450818,38,0,0,,0.4003231525421142,0.0,0.0,0.0,0.0,0.0
1623359340.1878643,39,0,0,,0.433727502822876,0.0,0.0,0.0,0.0,0.0
1623359340.2084992,40,0,0,,0.4670112133026123,0.0,0.0,0.0,0.0,0.0
1623359340.273529,41,0,0,,0.5004358291625977,0.0,0.0,0.0,0.0,0.0
1623359340.2738132,42,0,0,,0.534186840057373,0.0,0.0,0.0,0.0,0.0
1623359340.343891,43,0,0,,0.5670669078826904,0.0,0.0,0.0,0.0,0.0
1623359340.3441565,44,0,0,,0.6004810333251953,0.0,0.0,0.0,0.0,0.0
