Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1623360279.8780038,37,0,0,,0.3336074352264404,0.0,0.0,0.0,0.0,0.0
1623360279.9002578,38,0,0,,0.3669064044952392,0.0,0.0,0.0,0.0,0.0
1623360279.9384046,39,0,0,,0.4003500938415527,0.0,0.0,0.0,0.0,0.0
1623360279.9668918,40,0,0,,0.4336354732513428,0.0,0.0,0.0,0.0,0.0
1623360279.9976785,41,0,0,,0.4668943881988525,0.0,0.0,0.0,0.0,0.0
1623360280.0329237,42,0,0,,0.5002970695495605,0.0,0.0,0.0,0.0,0.0
1623360280.0705347,43,0,0,,0.5338711738586426,0.0,0.0,0.0,0.0,0.0
1623360280.1072478,44,0,0,,0.5670604705810547,0.0,0.0,0.0,0.0,0.0
1623360280.1287656,45,0,0,,0.6004135608673096,0.0,0.0,0.0,0.0,0.0
1623360280.1801302,46,0,0,,0.6337840557098389,0.0,0.0,0.0,0.0,0.0
1623360280.1960213,47,0,0,,0.6670384407043457,0.0,0.0,0.0,0.0,0.0
1623360280.2297275,48,0,0,,0.7004632949829102,0.0,0.0,0.0,0.0,0.0
1623360280.2641993,49,0,0,,0.7338657379150391,0.0,0.0,0.0,0.0,0.0
1623360280.292148,50,0,0,,0.7668728828430176,0.0,0.0,0.0,0.0,0.0
1623360280.3307617,51,0,0,,0.8003542423248291,0.0,0.0,0.0,0.0,0.0
1623360280.3659716,52,0,0,,0.8338067531585693,0.0,0.0,0.0,0.0,0.0
1623360280.3961678,53,0,0,,0.8669939041137695,0.0,0.0,0.0,0.0,0.0
1623360280.4350016,54,0,0,,0.9002878665924072,0.0,0.0,0.0,0.0,0.0
1623360280.469251,55,0,0,,0.933542013168335,0.0,0.0,0.0,0.0,0.0
1623360280.4925354,56,0,0,,0.9669005870819092,0.0,0.0,0.0,0.0,0.0
1623360280.5311546,57,0,0,,1.0002598762512207,0.0,0.0,0.0,0.0,0.0
1623360280.5729268,58,0,0,,1.0337543487548828,0.0,0.0,0.0,0.0,0.0
1623360280.6059716,59,0,0,,1.0670650005340576,0.0,0.0,0.0,0.0,0.0
1623360280.649016,60,0,0,,1.1004917621612549,0.0,0.0,0.0,0.0,0.0
1623360280.6922169,61,0,0,,1.133657455444336,0.0,0.0,0.0,0.0,0.0
1623360280.739513,62,0,0,,1.1670215129852295,0.0,0.0,0.0,0.0,0.0
1623360280.7423055,63,0,0,,1.2003512382507324,0.0,0.0,0.0,0.0,0.0
1623360280.7884269,64,0,0,,1.234525203704834,0.0,0.0,0.0,0.0,0.0
1623360280.7942815,65,0,0,,1.2669789791107178,0.0,0.0,0.0,0.0,0.0
1623360280.8426044,66,0,0,,1.300312042236328,0.0,0.0,0.0,0.0,0.0
