Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,accel.linear.x,accel.linear.y,accel.linear.z,accel.angular.x,accel.angular.y,accel.angular.z
1623360031.1455595,49,0,0,,-0.6549999713897705,0.0,0.0,0.0,0.0,0.0
1623360031.1457794,50,0,0,,-0.6320000290870667,0.0,0.0,0.0,0.0,0.0
1623360031.1578135,51,0,0,,-0.6809999942779541,0.0,0.0,0.0,0.0,0.0
1623360031.236514,52,0,0,,-0.7129999995231628,0.0,0.0,0.0,0.0,0.0
1623360031.236689,53,0,0,,-0.7350000143051147,0.0,0.0,0.0,0.0,0.0
1623360031.237306,54,0,0,,-0.6859999895095825,0.0,0.0,0.0,0.0,0.0
1623360031.2376652,55,0,0,,-0.5879999995231628,0.0,0.0,0.0,0.0,0.0
1623360031.3068972,56,0,0,,-0.5870000123977661,0.0,0.0,0.0,0.0,0.0
1623360031.313486,57,0,0,,-0.6510000228881836,0.0,0.0,0.0,0.0,0.0
1623360031.3136055,58,0,0,,-0.6290000081062317,0.0,0.0,0.0,0.0,0.0
1623360031.401515,59,0,0,,-0.550000011920929,0.0,0.0,0.0,0.0,0.0
1623360031.40175,60,0,0,,-0.4979999959468841,0.0,0.0,0.0,0.0,0.0
1623360031.401951,61,0,0,,-0.4620000123977661,0.0,0.0,0.0,0.0,0.0
1623360031.4022014,62,0,0,,-0.4390000104904175,0.0,0.0,0.0,0.0,0.0
1623360031.4732475,63,0,0,,-0.4230000078678131,0.0,0.0,0.0,0.0,0.0
1623360031.473299,64,0,0,,-0.4129999876022339,0.0,0.0,0.0,0.0,0.0
1623360031.4746196,65,0,0,,-0.4059999883174896,0.0,0.0,0.0,0.0,0.0
1623360031.4746523,66,0,0,,-0.335999995470047,0.0,0.0,0.0,0.0,0.0
1623360031.5405502,67,0,0,,-0.2249999940395355,0.0,0.0,0.0,0.0,0.0
1623360031.5441337,68,0,0,,-0.1509999930858612,0.0,0.0,0.0,0.0,0.0
1623360031.54417,69,0,0,,-0.101000003516674,0.0,0.0,0.0,0.0,0.0
1623360031.5442,70,0,0,,-0.0680000036954879,0.0,0.0,0.0,0.0,0.0
1623360031.6091628,71,0,0,,-0.0450000017881393,0.0,0.0,0.0,0.0,0.0
1623360031.614097,72,0,0,,0.0340000018477439,0.0,0.0,0.0,0.0,0.0
1623360031.6144664,73,0,0,,0.1519999951124191,0.0,0.0,0.0,0.0,0.0
