Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,accel.linear.x,accel.linear.y,accel.linear.z,accel.angular.x,accel.angular.y,accel.angular.z
1623360146.2040012,19,0,0,,-0.1829999983310699,0.0,0.0,0.0,0.0,0.0
1623360146.2387598,20,0,0,,-0.1860000044107437,0.0,0.0,0.0,0.0,0.0
1623360146.238896,21,0,0,,-0.125,0.0,0.0,0.0,0.0,0.0
1623360146.264331,22,0,0,,-0.0829999968409538,0.0,0.0,0.0,0.0,0.0
1623360146.2748,23,0,0,,-0.1199999973177909,0.0,0.0,0.0,0.0,0.0
1623360146.2829883,24,0,0,,-0.2090000063180923,0.0,0.0,0.0,0.0,0.0
1623360146.3363924,25,0,0,,-0.2060000002384185,0.0,0.0,0.0,0.0,0.0
1623360146.3375373,26,0,0,,-0.2029999941587448,0.0,0.0,0.0,0.0,0.0
1623360146.3862298,27,0,0,,-0.2639999985694885,0.0,0.0,0.0,0.0,0.0
1623360146.386285,28,0,0,,-0.3050000071525574,0.0,0.0,0.0,0.0,0.0
1623360146.3863652,29,0,0,,-0.3330000042915344,0.0,0.0,0.0,0.0,0.0
1623360146.45847,30,0,0,,-0.3510000109672546,0.0,0.0,0.0,0.0,0.0
1623360146.4585078,31,0,0,,-0.363999992609024,0.0,0.0,0.0,0.0,0.0
1623360146.4585347,32,0,0,,-0.3720000088214874,0.0,0.0,0.0,0.0,0.0
1623360146.481037,33,0,0,,-0.3770000040531158,0.0,0.0,0.0,0.0,0.0
1623360146.4810774,34,0,0,,-0.3810000121593475,0.0,0.0,0.0,0.0,0.0
1623360146.4966416,35,0,0,,-0.382999986410141,0.0,0.0,0.0,0.0,0.0
1623360146.520517,36,0,0,,-0.3849999904632568,0.0,0.0,0.0,0.0,0.0
1623360146.5476692,37,0,0,,-0.3860000073909759,0.0,0.0,0.0,0.0,0.0
1623360146.5670886,38,0,0,,-0.3869999945163727,0.0,0.0,0.0,0.0,0.0
1623360146.5818074,39,0,0,,-0.3880000114440918,0.0,0.0,0.0,0.0,0.0
1623360146.581848,40,0,0,,-0.4539999961853027,0.0,0.0,0.0,0.0,0.0
1623360146.6010706,41,0,0,,-0.5619999766349792,0.0,0.0,0.0,0.0,0.0
1623360146.6353643,42,0,0,,-0.6340000033378601,0.0,0.0,0.0,0.0,0.0
1623360146.64383,43,0,0,,-0.6819999814033508,0.0,0.0,0.0,0.0,0.0
1623360146.6701024,44,0,0,,-0.7139999866485596,0.0,0.0,0.0,0.0,0.0
1623360146.6889403,45,0,0,,-0.7360000014305115,0.0,0.0,0.0,0.0,0.0
1623360146.7080376,46,0,0,,-0.75,0.0,0.0,0.0,0.0,0.0
1623360146.7257562,47,0,0,,-0.7599999904632568,0.0,0.0,0.0,0.0,0.0
1623360146.745822,48,0,0,,-0.765999972820282,0.0,0.0,0.0,0.0,0.0
1623360146.7721062,49,0,0,,-0.7699999809265137,0.0,0.0,0.0,0.0,0.0
