Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,accel.linear.x,accel.linear.y,accel.linear.z,accel.angular.x,accel.angular.y,accel.angular.z
1623359881.4732523,33,0,0,,-0.3790000081062317,0.0,0.0,0.0,0.0,0.0
1623359881.4820678,34,0,0,,-0.3819999992847442,0.0,0.0,0.0,0.0,0.0
1623359881.5011275,35,0,0,,-0.3840000033378601,0.0,0.0,0.0,0.0,0.0
1623359881.5351045,36,0,0,,-0.4510000050067901,0.0,0.0,0.0,0.0,0.0
1623359881.545888,37,0,0,,-0.4950000047683716,0.0,0.0,0.0,0.0,0.0
1623359881.557323,38,0,0,,-0.5239999890327454,0.0,0.0,0.0,0.0,0.0
1623359881.5840862,39,0,0,,-0.609000027179718,0.0,0.0,0.0,0.0,0.0
1623359881.5947142,40,0,0,,-0.6660000085830688,0.0,0.0,0.0,0.0,0.0
1623359881.617576,41,0,0,,-0.7039999961853027,0.0,0.0,0.0,0.0,0.0
1623359881.6321125,42,0,0,,-0.7289999723434448,0.0,0.0,0.0,0.0,0.0
1623359881.6565316,43,0,0,,-0.7459999918937683,0.0,0.0,0.0,0.0,0.0
1623359881.6869905,44,0,0,,-0.7559999823570251,0.0,0.0,0.0,0.0,0.0
1623359881.6945586,45,0,0,,-0.7639999985694885,0.0,0.0,0.0,0.0,0.0
1623359881.7277288,46,0,0,,-0.7689999938011169,0.0,0.0,0.0,0.0,0.0
1623359881.733834,47,0,0,,-0.7720000147819519,0.0,0.0,0.0,0.0,0.0
1623359881.7670062,48,0,0,,-0.7739999890327454,0.0,0.0,0.0,0.0,0.0
1623359881.7771506,49,0,0,,-0.7760000228881836,0.0,0.0,0.0,0.0,0.0
1623359881.7969685,50,0,0,,-0.7770000100135803,0.0,0.0,0.0,0.0,0.0
1623359881.8191922,51,0,0,,-0.777999997138977,0.0,0.0,0.0,0.0,0.0
1623359881.837415,52,0,0,,-0.8429999947547913,0.0,0.0,0.0,0.0,0.0
1623359881.8574088,53,0,0,,-0.8870000243186951,0.0,0.0,0.0,0.0,0.0
