Time,data
1623358514.780577,0.0
1623358514.791296,0.0
1623358514.800178,0.0
1623358514.810105,0.0
1623358514.8200755,0.0
1623358514.830078,0.0
1623358514.8400557,0.0
1623358514.85015,0.0
1623358514.8603094,0.0
1623358514.8703322,0.0
1623358514.880388,0.0
1623358514.894266,0.0
1623358514.9000273,0.0
1623358514.9104986,0.0
1623358514.9207504,0.0
1623358514.9300475,0.0
1623358514.9400697,0.0
1623358514.9500978,0.0
1623358514.9600856,0.0
1623358514.970005,0.0
1623358514.9802957,0.0
1623358514.9900854,0.0
1623358515.0000682,0.0
1623358515.0100412,0.0
1623358515.020353,0.0
1623358515.0300677,0.0
1623358515.0400462,0.0
1623358515.050091,0.0
1623358515.060053,0.0
1623358515.0700452,0.0
1623358515.0811892,0.0
1623358515.0900834,0.0
1623358515.1002984,0.0
1623358515.1106734,0.0
1623358515.121565,0.0
1623358515.130495,0.0
1623358515.1400416,0.0
1623358515.150049,0.0
1623358515.1600351,0.0
1623358515.1700048,0.0
1623358515.1800368,0.0
1623358515.1900496,0.0
1623358515.2003994,0.0
1623358515.2101097,0.0
1623358515.2199862,0.0
1623358515.2300704,0.0
1623358515.240012,0.0
1623358515.2502265,0.0
1623358515.2605484,0.0
1623358515.270106,0.0
1623358515.280606,0.0
1623358515.2901554,0.0
1623358515.3001204,0.0
1623358515.3101926,0.0
1623358515.3206244,0.0
1623358515.3330042,0.0
1623358515.3407512,0.0
1623358515.350161,0.0
1623358515.360053,0.0
1623358515.370018,0.0
1623358515.3800714,0.0
1623358515.3900192,0.0
1623358515.400046,0.0
1623358515.4101372,0.0
1623358515.420845,0.0
1623358515.430318,0.0
1623358515.4400463,0.0
1623358515.450117,0.0
1623358515.4600885,0.0
1623358515.4701056,0.0
1623358515.4801433,0.0
1623358515.4901202,0.0
1623358515.5007713,0.0
1623358515.5103405,0.0
1623358515.529939,0.0
1623358515.530273,0.0
1623358515.5401144,0.0
1623358515.5502944,0.0
1623358515.5604043,0.0
1623358515.5758924,0.0
1623358515.5816195,0.0
1623358515.5909858,0.0
1623358515.600115,0.0
1623358515.6107447,0.0
1623358515.6223,0.0
1623358515.6301866,0.0
1623358515.6401882,0.0
1623358515.6500845,0.0
1623358515.6600714,0.0
1623358515.6719668,0.0
1623358515.6804492,0.0
1623358515.690343,0.0
1623358515.7002685,0.0
1623358515.7100525,0.0
1623358515.720655,0.0
1623358515.7303257,0.0
1623358515.7404115,0.0
1623358515.750295,0.0
1623358515.760327,0.0
1623358515.7724707,0.0
1623358515.7804344,0.0
1623358515.7903898,0.0
1623358515.800185,0.0
1623358515.8104851,0.0
1623358515.8225718,0.0
1623358515.8303654,0.0
1623358515.8404431,0.0
1623358515.8500638,0.0
1623358515.8600626,0.0
1623358515.8700445,0.0
1623358515.8801036,0.0
1623358515.8901503,0.0
1623358515.9004848,0.0
1623358515.9100554,0.0
1623358515.9209943,0.0
1623358515.9300966,0.0
1623358515.940064,0.0
1623358515.9500732,0.0
1623358515.960056,0.0
1623358515.97,0.0
1623358515.9810443,0.0
1623358515.9901063,0.0
1623358516.0000658,0.0
1623358516.0100722,0.0
1623358516.020228,0.0
1623358516.030567,0.0
1623358516.04007,0.0
1623358516.0502224,0.0
1623358516.0600724,0.0
1623358516.0701103,0.0
1623358516.0805218,0.0
1623358516.090279,0.0
1623358516.1000783,0.0
1623358516.1100712,0.0
1623358516.1208725,0.0
1623358516.1302018,0.0
1623358516.1400733,0.0
1623358516.150247,0.0
1623358516.1601143,0.0
1623358516.170118,0.0
1623358516.181857,0.0
1623358516.1904063,0.0
1623358516.200086,0.0
1623358516.2101014,0.0
1623358516.220324,0.0
1623358516.2302103,0.0
1623358516.2401154,0.0
1623358516.2500715,0.0
1623358516.2602315,0.0
1623358516.2709267,0.0
1623358516.280661,0.0
1623358516.2900891,0.0
1623358516.3000534,0.0
1623358516.3100865,0.0
1623358516.320234,0.0
1623358516.3300688,0.0
1623358516.3401368,0.0
1623358516.3501174,0.0
1623358516.3640842,0.0
1623358516.370189,0.0
1623358516.3801925,0.0
1623358516.3901076,0.0
1623358516.4001412,0.0
1623358516.4100206,0.0
1623358516.4206426,0.0
1623358516.4324782,0.0
1623358516.4403982,0.0
1623358516.450097,0.0
1623358516.4600644,0.0
1623358516.4700897,0.0
1623358516.48011,0.0
1623358516.490044,0.0
1623358516.5001392,0.0
1623358516.510069,0.0
1623358516.520126,0.0
1623358516.529982,0.0
1623358516.5403533,0.0
1623358516.5500717,0.0
1623358516.5600336,0.0
1623358516.5705378,0.0
1623358516.5801055,0.0
1623358516.5900593,0.0
1623358516.6000185,0.0
1623358516.6100743,0.0
1623358516.6248734,0.0
1623358516.6303627,0.0
1623358516.6401434,0.0
1623358516.6500533,0.0
1623358516.660186,0.0
1623358516.6702244,0.0
1623358516.6800835,0.0
1623358516.6902733,0.0
1623358516.7001135,0.0
1623358516.7101295,0.0
1623358516.7250872,0.0
1623358516.7321272,0.0
1623358516.740201,0.0
1623358516.750107,0.0
1623358516.7601993,0.0
1623358516.7869403,0.0
1623358516.786992,0.0
1623358516.7907484,0.0
1623358516.8012536,0.0
1623358516.8102338,0.0
1623358516.8280058,0.0
1623358516.8366296,0.0
1623358516.840821,0.0
1623358516.8507323,0.0
1623358516.8616903,0.0
1623358516.8709316,0.0
1623358516.8802707,0.0
