Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1623358814.2625637,15,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.2990773,16,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.3324528,17,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.3634305,18,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.3983698,19,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.4309428,20,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.4624686,21,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.4997368,22,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.528859,23,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.561617,24,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.6104865,25,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.6304717,26,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.6681757,27,0,0,,0.0003364086151123,0.0,0.0,0.0,0.0,0.0
1623358814.707742,28,0,0,,0.0335855484008789,0.0,0.0,0.0,0.0,0.0
1623358814.7324216,29,0,0,,0.0671219825744628,0.0,0.0,0.0,0.0,0.0
1623358814.7703288,30,0,0,,0.1003365516662597,0.0,0.0,0.0,0.0,0.0
1623358814.818494,31,0,0,,0.1336863040924072,0.0,0.0,0.0,0.0,0.0
1623358814.8642707,32,0,0,,0.1671066284179687,0.0,0.0,0.0,0.0,0.0
1623358814.8643315,33,0,0,,0.2003896236419677,0.0,0.0,0.0,0.0,0.0
1623358814.9876106,34,0,0,,0.2337586879730224,0.0,0.0,0.0,0.0,0.0
1623358814.987994,35,0,0,,0.2671115398406982,0.0,0.0,0.0,0.0,0.0
1623358814.9882648,36,0,0,,0.3002943992614746,0.0,0.0,0.0,0.0,0.0
1623358815.0673077,37,0,0,,0.3336665630340576,0.0,0.0,0.0,0.0,0.0
1623358815.0676272,38,0,0,,0.3669698238372803,0.0,0.0,0.0,0.0,0.0
1623358815.0678663,39,0,0,,0.400397777557373,0.0,0.0,0.0,0.0,0.0
1623358815.1102283,40,0,0,,0.4336748123168945,0.0,0.0,0.0,0.0,0.0
1623358815.1279714,41,0,0,,0.4669303894042969,0.0,0.0,0.0,0.0,0.0
1623358815.1634629,42,0,0,,0.5003721714019775,0.0,0.0,0.0,0.0,0.0
1623358815.2036242,43,0,0,,0.533700704574585,0.0,0.0,0.0,0.0,0.0
1623358815.251458,44,0,0,,0.5671408176422119,0.0,0.0,0.0,0.0,0.0
1623358815.2708502,45,0,0,,0.6006200313568115,0.0,0.0,0.0,0.0,0.0
1623358815.3034384,46,0,0,,0.6338648796081543,0.0,0.0,0.0,0.0,0.0
1623358815.332386,47,0,0,,0.6671264171600342,0.0,0.0,0.0,0.0,0.0
1623358815.3648362,48,0,0,,0.7004508972167969,0.0,0.0,0.0,0.0,0.0
1623358815.4071438,49,0,0,,0.7338199615478516,0.0,0.0,0.0,0.0,0.0
1623358815.4352777,50,0,0,,0.7671444416046143,0.0,0.0,0.0,0.0,0.0
1623358815.4650605,51,0,0,,0.8003671169281006,0.0,0.0,0.0,0.0,0.0
1623358815.4994688,52,0,0,,0.8335435390472412,0.0,0.0,0.0,0.0,0.0
1623358815.5285902,53,0,0,,0.8669438362121582,0.0,0.0,0.0,0.0,0.0
1623358815.5641894,54,0,0,,0.9002306461334229,0.0,0.0,0.0,0.0,0.0
1623358815.605671,55,0,0,,0.9336931705474854,0.0,0.0,0.0,0.0,0.0
1623358815.634633,56,0,0,,0.9671733379364014,0.0,0.0,0.0,0.0,0.0
1623358815.666471,57,0,0,,1.0003914833068848,0.0,0.0,0.0,0.0,0.0
1623358815.7016802,58,0,0,,1.0337119102478027,0.0,0.0,0.0,0.0,0.0
1623358815.7290947,59,0,0,,1.0671942234039309,0.0,0.0,0.0,0.0,0.0
1623358815.7627065,60,0,0,,1.1003406047821045,0.0,0.0,0.0,0.0,0.0
1623358815.802819,61,0,0,,1.1336803436279297,0.0,0.0,0.0,0.0,0.0
1623358815.8431523,62,0,0,,1.167060136795044,0.0,0.0,0.0,0.0,0.0
1623358815.882799,63,0,0,,1.200458526611328,0.0,0.0,0.0,0.0,0.0
1623358815.9172616,64,0,0,,1.233708381652832,0.0,0.0,0.0,0.0,0.0
1623358815.9449244,65,0,0,,1.2671880722045898,0.0,0.0,0.0,0.0,0.0
1623358815.9757426,66,0,0,,1.3003220558166504,0.0,0.0,0.0,0.0,0.0
1623358816.0049994,67,0,0,,1.3337182998657229,0.0,0.0,0.0,0.0,0.0
1623358816.0288303,68,0,0,,1.367119312286377,0.0,0.0,0.0,0.0,0.0
1623358816.0679295,69,0,0,,1.4003965854644775,0.0,0.0,0.0,0.0,0.0
1623358816.1076758,70,0,0,,1.4336321353912354,0.0,0.0,0.0,0.0,0.0
