Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,accel.linear.x,accel.linear.y,accel.linear.z,accel.angular.x,accel.angular.y,accel.angular.z
1623358814.273167,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.2841763,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.3067915,2,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.3175974,3,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.3340635,4,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.3527272,5,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.3734314,6,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.3980348,7,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.41403,8,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.434477,9,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.453015,10,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.4740465,11,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.4961624,12,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.5138648,13,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.531955,14,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.5554442,15,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.572493,16,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.608245,17,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358814.6187725,18,0,0,,-0.0640000030398368,0.0,0.0,0.0,0.0,0.0
1623358814.638379,19,0,0,,-0.1720000058412552,0.0,0.0,0.0,0.0,0.0
1623358814.667731,20,0,0,,-0.1790000051259994,0.0,0.0,0.0,0.0,0.0
1623358814.6764624,21,0,0,,-0.1199999973177909,0.0,0.0,0.0,0.0,0.0
1623358814.7082157,22,0,0,,-0.1439999938011169,0.0,0.0,0.0,0.0,0.0
1623358814.725036,23,0,0,,-0.2249999940395355,0.0,0.0,0.0,0.0,0.0
1623358814.7559042,24,0,0,,-0.2150000035762787,0.0,0.0,0.0,0.0,0.0
1623358814.7688985,25,0,0,,-0.2090000063180923,0.0,0.0,0.0,0.0,0.0
1623358814.7804258,26,0,0,,-0.2689999938011169,0.0,0.0,0.0,0.0,0.0
1623358814.8644133,27,0,0,,-0.3089999854564667,0.0,0.0,0.0,0.0,0.0
1623358814.8671098,28,0,0,,-0.3350000083446502,0.0,0.0,0.0,0.0,0.0
1623358814.868001,29,0,0,,-0.3529999852180481,0.0,0.0,0.0,0.0,0.0
1623358814.8683434,30,0,0,,-0.3650000095367431,0.0,0.0,0.0,0.0,0.0
1623358814.934873,31,0,0,,-0.3729999959468841,0.0,0.0,0.0,0.0,0.0
1623358814.9353173,32,0,0,,-0.3770000040531158,0.0,0.0,0.0,0.0,0.0
1623358814.9354355,33,0,0,,-0.3810000121593475,0.0,0.0,0.0,0.0,0.0
1623358814.935509,34,0,0,,-0.382999986410141,0.0,0.0,0.0,0.0,0.0
1623358815.0681126,35,0,0,,-0.3849999904632568,0.0,0.0,0.0,0.0,0.0
1623358815.0683506,36,0,0,,-0.3860000073909759,0.0,0.0,0.0,0.0,0.0
1623358815.0685496,37,0,0,,-0.3869999945163727,0.0,0.0,0.0,0.0,0.0
1623358815.0687132,38,0,0,,-0.3880000114440918,0.0,0.0,0.0,0.0,0.0
1623358815.069,39,0,0,,-0.4539999961853027,0.0,0.0,0.0,0.0,0.0
1623358815.0718114,40,0,0,,-0.5619999766349792,0.0,0.0,0.0,0.0,0.0
1623358815.072111,41,0,0,,-0.5690000057220459,0.0,0.0,0.0,0.0,0.0
1623358815.111493,42,0,0,,-0.5099999904632568,0.0,0.0,0.0,0.0,0.0
1623358815.1211505,43,0,0,,-0.5350000262260437,0.0,0.0,0.0,0.0,0.0
1623358815.1318817,44,0,0,,-0.5509999990463257,0.0,0.0,0.0,0.0,0.0
1623358815.154879,45,0,0,,-0.4990000128746032,0.0,0.0,0.0,0.0,0.0
1623358815.1735375,46,0,0,,-0.4629999995231628,0.0,0.0,0.0,0.0,0.0
1623358815.208527,47,0,0,,-0.4399999976158142,0.0,0.0,0.0,0.0,0.0
1623358815.2273233,48,0,0,,-0.4239999949932098,0.0,0.0,0.0,0.0,0.0
1623358815.244808,49,0,0,,-0.414000004529953,0.0,0.0,0.0,0.0,0.0
1623358815.2740607,50,0,0,,-0.3409999907016754,0.0,0.0,0.0,0.0,0.0
1623358815.2816472,51,0,0,,-0.2280000001192093,0.0,0.0,0.0,0.0,0.0
1623358815.311416,52,0,0,,-0.152999997138977,0.0,0.0,0.0,0.0,0.0
1623358815.317883,53,0,0,,-0.1019999980926513,0.0,0.0,0.0,0.0,0.0
1623358815.33492,54,0,0,,-0.0689999982714653,0.0,0.0,0.0,0.0,0.0
1623358815.3573277,55,0,0,,-0.0460000000894069,0.0,0.0,0.0,0.0,0.0
1623358815.3755565,56,0,0,,-0.0320000015199184,0.0,0.0,0.0,0.0,0.0
1623358815.4067004,57,0,0,,0.0419999994337558,0.0,0.0,0.0,0.0,0.0
1623358815.4137795,58,0,0,,0.1580000072717666,0.0,0.0,0.0,0.0,0.0
1623358815.4451692,59,0,0,,0.2349999994039535,0.0,0.0,0.0,0.0,0.0
1623358815.4573386,60,0,0,,0.2860000133514404,0.0,0.0,0.0,0.0,0.0
1623358815.4736269,61,0,0,,0.3849999904632568,0.0,0.0,0.0,0.0,0.0
1623358815.5049987,62,0,0,,0.4519999921321869,0.0,0.0,0.0,0.0,0.0
1623358815.5153382,63,0,0,,0.4959999918937683,0.0,0.0,0.0,0.0,0.0
1623358815.5383296,64,0,0,,0.5899999737739563,0.0,0.0,0.0,0.0,0.0
1623358815.5580451,65,0,0,,0.7179999947547913,0.0,0.0,0.0,0.0,0.0
1623358815.5730228,66,0,0,,0.8029999732971191,0.0,0.0,0.0,0.0,0.0
1623358815.6068995,67,0,0,,0.8600000143051147,0.0,0.0,0.0,0.0,0.0
1623358815.613058,68,0,0,,0.8980000019073486,0.0,0.0,0.0,0.0,0.0
1623358815.638259,69,0,0,,0.9229999780654908,0.0,0.0,0.0,0.0,0.0
1623358815.6558864,70,0,0,,0.9399999976158142,0.0,0.0,0.0,0.0,0.0
1623358815.6748517,71,0,0,,0.9520000219345092,0.0,0.0,0.0,0.0,0.0
1623358815.699151,72,0,0,,0.9589999914169312,0.0,0.0,0.0,0.0,0.0
1623358815.713742,73,0,0,,0.9010000228881836,0.0,0.0,0.0,0.0,0.0
1623358815.7337348,74,0,0,,0.925000011920929,0.0,0.0,0.0,0.0,0.0
1623358815.7566566,75,0,0,,1.00600004196167,0.0,0.0,0.0,0.0,0.0
1623358815.7736764,76,0,0,,1.0609999895095823,0.0,0.0,0.0,0.0,0.0
1623358815.804065,77,0,0,,1.097000002861023,0.0,0.0,0.0,0.0,0.0
1623358815.8135674,78,0,0,,1.0570000410079956,0.0,0.0,0.0,0.0,0.0
1623358815.848333,79,0,0,,1.031000018119812,0.0,0.0,0.0,0.0,0.0
1623358815.8822448,80,0,0,,1.0770000219345093,0.0,0.0,0.0,0.0,0.0
1623358815.882519,81,0,0,,1.1080000400543213,0.0,0.0,0.0,0.0,0.0
1623358815.9257562,82,0,0,,1.128000020980835,0.0,0.0,0.0,0.0,0.0
1623358815.9260466,83,0,0,,1.1419999599456787,0.0,0.0,0.0,0.0,0.0
1623358815.9464805,84,0,0,,1.1510000228881836,0.0,0.0,0.0,0.0,0.0
1623358815.9729931,85,0,0,,1.093000054359436,0.0,0.0,0.0,0.0,0.0
1623358815.9732933,86,0,0,,0.9900000095367432,0.0,0.0,0.0,0.0,0.0
1623358816.0089064,87,0,0,,0.9860000014305116,0.0,0.0,0.0,0.0,0.0
1623358816.0159912,88,0,0,,1.0470000505447388,0.0,0.0,0.0,0.0,0.0
1623358816.0389662,89,0,0,,1.02400004863739,0.0,0.0,0.0,0.0,0.0
1623358816.06734,90,0,0,,0.944000005722046,0.0,0.0,0.0,0.0,0.0
1623358816.0745704,91,0,0,,0.9539999961853028,0.0,0.0,0.0,0.0,0.0
1623358816.107973,92,0,0,,1.0260000228881836,0.0,0.0,0.0,0.0,0.0
1623358816.1156654,93,0,0,,1.0099999904632568,0.0,0.0,0.0,0.0,0.0
1623358816.134816,94,0,0,,0.9340000152587892,0.0,0.0,0.0,0.0,0.0
1623358816.1647274,95,0,0,,0.8830000162124634,0.0,0.0,0.0,0.0,0.0
1623358816.1758225,96,0,0,,0.8500000238418579,0.0,0.0,0.0,0.0,0.0
