Time,data
1623359158.561908,0.0
1623359158.5703402,0.0
1623359158.5804143,0.0
1623359158.590332,0.0
1623359158.6000476,0.0
1623359158.6100478,0.0
1623359158.6200454,0.0
1623359158.63055,0.0
1623359158.6419308,0.0
1623359158.6520104,0.0
1623359158.6603684,0.0
1623359158.671264,0.0
1623359158.680521,0.0
1623359158.6900835,0.0
1623359158.700047,0.0
1623359158.7101278,0.0
1623359158.7201004,0.0
1623359158.7301054,0.0
1623359158.7401366,0.0
1623359158.7502096,0.0
1623359158.7602358,0.0
1623359158.770246,0.0
1623359158.7801332,0.0
1623359158.7902312,0.0
1623359158.8006325,0.0
1623359158.8100874,0.0
1623359158.8201,0.0
1623359158.8300831,0.0
1623359158.8400831,0.0
1623359158.8499668,0.0
1623359158.860124,0.0
1623359158.8700843,0.0
1623359158.8823864,0.0
1623359158.8901503,0.0
1623359158.9007602,0.0
1623359158.9107778,0.0
1623359158.9217608,0.0
1623359158.9307,0.0
1623359158.9400902,0.0
1623359158.950611,0.0
1623359158.9600828,0.0
1623359158.9700856,0.0
1623359158.98008,0.0
1623359158.9959283,0.0
1623359159.0000975,0.0
1623359159.0103693,0.0
1623359159.0200644,0.0
1623359159.0300753,0.0
1623359159.0495362,0.0
1623359159.0514946,0.0
1623359159.0600994,0.0
1623359159.071129,0.0
1623359159.0802035,0.0
1623359159.0903242,0.0
1623359159.1017578,0.0
1623359159.1103354,0.0
1623359159.1211548,0.0
1623359159.1321588,0.0
1623359159.1402323,0.0
1623359159.1508892,0.0
1623359159.1602895,0.0
1623359159.1713371,0.0
1623359159.1802704,0.0
1623359159.1901877,0.0
1623359159.2000215,0.0
1623359159.2101023,0.0
1623359159.2203462,0.0
1623359159.230148,0.0
1623359159.240234,0.0
1623359159.250322,0.0
1623359159.2600343,0.0
1623359159.2700107,0.0
1623359159.280013,0.0
1623359159.290018,0.0
1623359159.300021,0.0
1623359159.3100204,0.0
1623359159.3200688,0.0
1623359159.3300169,0.0
1623359159.3400214,0.0
1623359159.3507493,0.0
1623359159.3608837,0.0
1623359159.370228,0.0
1623359159.380243,0.0
1623359159.3903384,0.0
1623359159.4001389,0.0
1623359159.4108844,0.0
1623359159.4203396,0.0
1623359159.4303305,0.0
1623359159.4401293,0.0
1623359159.4511473,0.0
1623359159.4603703,0.0
1623359159.47146,0.0
1623359159.480131,0.0
1623359159.4901094,0.0
1623359159.5003097,0.0
1623359159.5100927,0.0
1623359159.5202382,0.0
1623359159.530088,0.0
1623359159.5401802,0.0
1623359159.5506685,0.0
1623359159.560218,0.0
1623359159.570267,0.0
1623359159.580207,0.0
1623359159.59014,0.0
1623359159.6003294,0.0
1623359159.6102357,0.0
1623359159.620331,0.0
1623359159.6305172,0.0
1623359159.6404822,0.0
1623359159.650524,0.0
1623359159.6603,0.0
1623359159.670354,0.0
1623359159.6874034,0.0
1623359159.6902175,0.0
1623359159.702282,0.0
1623359159.7107985,0.0
1623359159.720473,0.0
1623359159.7300513,0.0
1623359159.7400434,0.0
1623359159.7522466,0.0
1623359159.7602308,0.0
1623359159.7704482,0.0
1623359159.7802591,0.0
1623359159.790419,0.0
1623359159.8001037,0.0
1623359159.810251,0.0
1623359159.8203468,0.0
1623359159.8300595,0.0
1623359159.8449242,0.0
1623359159.8503566,0.0
1623359159.8603866,0.0
1623359159.87008,0.0
1623359159.8803003,0.0
1623359159.8901048,0.0
1623359159.9011378,0.0
1623359159.910309,0.0
1623359159.920118,0.0
1623359159.930101,0.0
1623359159.9404008,0.0
1623359159.9509835,0.0
1623359159.9607575,0.0
1623359159.9707994,0.0
1623359159.9808486,0.0
1623359159.990275,0.0
1623359160.003186,0.0
1623359160.0101898,0.0
1623359160.020264,0.0
1623359160.0302787,0.0
1623359160.0403843,0.0
1623359160.0507288,0.0
1623359160.060222,0.0
1623359160.0701883,0.0
1623359160.080336,0.0
1623359160.0903497,0.0
1623359160.1005106,0.0
1623359160.1103065,0.0
1623359160.1203763,0.0
1623359160.1301403,0.0
1623359160.140211,0.0
1623359160.1506193,0.0
1623359160.160187,0.0
1623359160.1702628,0.0
1623359160.1805117,0.0
1623359160.190457,0.0
1623359160.2010665,0.0
1623359160.2102492,0.0
1623359160.2203257,0.0
1623359160.2303464,0.0
1623359160.240712,0.0
1623359160.2525084,0.0
1623359160.260193,0.0
1623359160.2701852,0.0
1623359160.2801645,0.0
1623359160.290287,0.0
1623359160.300227,0.0
1623359160.3101676,0.0
1623359160.3202107,0.0
1623359160.330207,0.0
1623359160.340135,0.0
1623359160.3507175,0.0
1623359160.3608294,0.0
1623359160.3697796,0.0
1623359160.3797288,0.0
1623359160.38972,0.0
1623359160.3998332,0.0
1623359160.4096406,0.0
1623359160.4197123,0.0
1623359160.4297266,0.0
1623359160.4396966,0.0
1623359160.4497805,0.0
1623359160.4596996,0.0
1623359160.4696796,0.0
1623359160.4797418,0.0
1623359160.4896896,0.0
1623359160.499848,0.0
1623359160.5097091,0.0
1623359160.519711,0.0
1623359160.529699,0.0
1623359160.5397298,0.0
1623359160.5497465,0.0
1623359160.5596974,0.0
1623359160.569707,0.0
1623359160.5796895,0.0
1623359160.589681,0.0
1623359160.5996554,0.0
1623359160.609673,0.0
1623359160.6197455,0.0
1623359160.629701,0.0
1623359160.6396935,0.0
1623359160.6497693,0.0
1623359160.6597185,0.0
1623359160.6697035,0.0
1623359160.6797,0.0
1623359160.6896496,0.0
1623359160.699736,0.0
1623359160.7095864,0.0
1623359160.7196882,0.0
1623359160.7308018,0.0
1623359160.739752,0.0
1623359160.7499192,0.0
1623359160.7597313,0.0
1623359160.7695808,0.0
1623359160.7796028,0.0
1623359160.7900188,0.0
1623359160.799569,0.0
1623359160.809755,0.0
1623359160.8197963,0.0
1623359160.829757,0.0
1623359160.8395755,0.0
1623359160.8496475,0.0
1623359160.8597698,0.0
1623359160.869758,0.0
1623359160.879738,0.0
1623359160.889905,0.0
1623359160.899685,0.0
1623359160.9096718,0.0
1623359160.9196985,0.0
1623359160.929682,0.0
1623359160.9397202,0.0
1623359160.9524546,0.0
1623359160.9597156,0.0
