Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,accel.linear.x,accel.linear.y,accel.linear.z,accel.angular.x,accel.angular.y,accel.angular.z
1623358243.7045207,28,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.7045524,29,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.7258546,30,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.7818303,31,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.781984,32,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.782033,33,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.782093,34,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.8441772,35,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.8444867,36,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.8447037,37,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.9114234,38,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.9114714,39,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.9121065,40,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.9124908,41,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.9128406,42,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.9128933,43,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.966615,44,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.9686058,45,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.9686568,46,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.9703848,47,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.9704266,48,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358243.971759,49,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.014968,50,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.030119,51,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.0302253,52,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.052201,53,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.0594778,54,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.201012,55,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.2011812,56,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.2012825,57,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.2013218,58,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.201457,59,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.2014952,60,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.2020855,61,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.2826188,62,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.2826676,63,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.2834792,64,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.2977672,65,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.3346615,66,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.353697,67,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.3542254,68,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.4003885,69,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.4013653,70,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.419077,71,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.4239433,72,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.4545062,73,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.4616263,74,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.4983754,75,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.5048337,76,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.520111,77,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.5538092,78,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.566053,79,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.6073537,80,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.6087055,81,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.626148,82,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.6448083,83,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.6584754,84,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.6882873,85,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1623358244.7035837,86,0,0,,0.0640000030398368,0.0,0.0,0.0,0.0,0.0
1623358244.717795,87,0,0,,0.1720000058412552,0.0,0.0,0.0,0.0,0.0
1623358244.7628665,88,0,0,,0.2450000047683715,0.0,0.0,0.0,0.0,0.0
1623358244.763019,89,0,0,,0.3580000102519989,0.0,0.0,0.0,0.0,0.0
1623358244.8034573,90,0,0,,0.5630000233650208,0.0,0.0,0.0,0.0,0.0
1623358244.8035142,91,0,0,,0.7649999856948853,0.0,0.0,0.0,0.0,0.0
1623358244.835314,92,0,0,,0.8339999914169312,0.0,0.0,0.0,0.0,0.0
1623358244.8426683,93,0,0,,0.8809999823570251,0.0,0.0,0.0,0.0,0.0
1623358244.858636,94,0,0,,0.9769999980926514,0.0,0.0,0.0,0.0,0.0
1623358244.890931,95,0,0,,0.9760000109672546,0.0,0.0,0.0,0.0,0.0
1623358244.8977962,96,0,0,,0.9760000109672546,0.0,0.0,0.0,0.0,0.0
1623358244.9256418,97,0,0,,1.0410000085830688,0.0,0.0,0.0,0.0,0.0
1623358244.9393182,98,0,0,,1.14900004863739,0.0,0.0,0.0,0.0,0.0
1623358244.9585607,99,0,0,,1.2209999561309814,0.0,0.0,0.0,0.0,0.0
1623358244.9869049,100,0,0,,1.2690000534057615,0.0,0.0,0.0,0.0,0.0
1623358244.9980073,101,0,0,,1.3009999990463257,0.0,0.0,0.0,0.0,0.0
1623358245.024923,102,0,0,,1.2580000162124634,0.0,0.0,0.0,0.0,0.0
1623358245.0388184,103,0,0,,1.2300000190734863,0.0,0.0,0.0,0.0,0.0
1623358245.0592282,104,0,0,,1.2109999656677246,0.0,0.0,0.0,0.0,0.0
1623358245.0887926,105,0,0,,1.1990000009536743,0.0,0.0,0.0,0.0,0.0
1623358245.097928,106,0,0,,1.190000057220459,0.0,0.0,0.0,0.0,0.0
1623358245.1269877,107,0,0,,1.184000015258789,0.0,0.0,0.0,0.0,0.0
1623358245.142913,108,0,0,,1.1799999475479126,0.0,0.0,0.0,0.0,0.0
1623358245.1575298,109,0,0,,1.1779999732971191,0.0,0.0,0.0,0.0,0.0
1623358245.19471,110,0,0,,1.1759999990463257,0.0,0.0,0.0,0.0,0.0
1623358245.2012572,111,0,0,,1.1749999523162842,0.0,0.0,0.0,0.0,0.0
1623358245.2337284,112,0,0,,1.1740000247955322,0.0,0.0,0.0,0.0,0.0
1623358245.240754,113,0,0,,1.1729999780654907,0.0,0.0,0.0,0.0,0.0
1623358245.2560644,114,0,0,,1.1720000505447388,0.0,0.0,0.0,0.0,0.0
1623358245.2754884,115,0,0,,1.1710000038146973,0.0,0.0,0.0,0.0,0.0
1623358245.2959006,116,0,0,,1.2359999418258667,0.0,0.0,0.0,0.0,0.0
1623358245.3171191,117,0,0,,1.2790000438690186,0.0,0.0,0.0,0.0,0.0
1623358245.3370602,118,0,0,,1.3070000410079956,0.0,0.0,0.0,0.0,0.0
1623358245.3575675,119,0,0,,1.3270000219345093,0.0,0.0,0.0,0.0,0.0
1623358245.3850083,120,0,0,,1.2760000228881836,0.0,0.0,0.0,0.0,0.0
1623358245.395466,121,0,0,,1.2419999837875366,0.0,0.0,0.0,0.0,0.0
1623358245.4228344,122,0,0,,1.218999981880188,0.0,0.0,0.0,0.0,0.0
1623358245.4379735,123,0,0,,1.2039999961853027,0.0,0.0,0.0,0.0,0.0
1623358245.4556396,124,0,0,,1.194000005722046,0.0,0.0,0.0,0.0,0.0
1623358245.4766726,125,0,0,,1.187000036239624,0.0,0.0,0.0,0.0,0.0
1623358245.496618,126,0,0,,1.1820000410079956,0.0,0.0,0.0,0.0,0.0
1623358245.521866,127,0,0,,1.1790000200271606,0.0,0.0,0.0,0.0,0.0
1623358245.5364506,128,0,0,,1.1770000457763672,0.0,0.0,0.0,0.0,0.0
1623358245.5565438,129,0,0,,1.1759999990463257,0.0,0.0,0.0,0.0,0.0
1623358245.5762908,130,0,0,,1.1749999523162842,0.0,0.0,0.0,0.0,0.0
1623358245.5963678,131,0,0,,1.1100000143051147,0.0,0.0,0.0,0.0,0.0
1623358245.6201954,132,0,0,,1.0,0.0,0.0,0.0,0.0,0.0
1623358245.6360157,133,0,0,,0.9279999732971193,0.0,0.0,0.0,0.0,0.0
1623358245.6559467,134,0,0,,0.8790000081062317,0.0,0.0,0.0,0.0,0.0
1623358245.6776688,135,0,0,,0.847000002861023,0.0,0.0,0.0,0.0,0.0
1623358245.695464,136,0,0,,0.8259999752044678,0.0,0.0,0.0,0.0,0.0
1623358245.717538,137,0,0,,0.8109999895095825,0.0,0.0,0.0,0.0,0.0
1623358245.7361166,138,0,0,,0.8009999990463257,0.0,0.0,0.0,0.0,0.0
1623358245.7609026,139,0,0,,0.859000027179718,0.0,0.0,0.0,0.0,0.0
1623358245.7863874,140,0,0,,0.8970000147819519,0.0,0.0,0.0,0.0,0.0
1623358245.795766,141,0,0,,0.859000027179718,0.0,0.0,0.0,0.0,0.0
1623358245.81803,142,0,0,,0.8330000042915344,0.0,0.0,0.0,0.0,0.0
1623358245.836143,143,0,0,,0.8169999718666077,0.0,0.0,0.0,0.0,0.0
1623358245.8571196,144,0,0,,0.8050000071525574,0.0,0.0,0.0,0.0,0.0
