Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,accel.linear.x,accel.linear.y,accel.linear.z,accel.angular.x,accel.angular.y,accel.angular.z
1623361879.7131438,34,0,0,,-0.3840000033378601,0.0,0.0,0.0,0.0,0.0
1623361879.722582,35,0,0,,-0.3849999904632568,0.0,0.0,0.0,0.0,0.0
1623361879.7520075,36,0,0,,-0.3860000073909759,0.0,0.0,0.0,0.0,0.0
1623361879.7614346,37,0,0,,-0.4519999921321869,0.0,0.0,0.0,0.0,0.0
1623361879.7956295,38,0,0,,-0.4959999918937683,0.0,0.0,0.0,0.0,0.0
1623361879.8052173,39,0,0,,-0.460999995470047,0.0,0.0,0.0,0.0,0.0
1623361879.8195095,40,0,0,,-0.5019999742507935,0.0,0.0,0.0,0.0,0.0
1623361879.8501947,41,0,0,,-0.593999981880188,0.0,0.0,0.0,0.0,0.0
1623361879.8607683,42,0,0,,-0.5920000076293945,0.0,0.0,0.0,0.0,0.0
1623361879.8857174,43,0,0,,-0.5899999737739563,0.0,0.0,0.0,0.0,0.0
1623361879.9108324,44,0,0,,-0.5889999866485596,0.0,0.0,0.0,0.0,0.0
1623361879.9232187,45,0,0,,-0.5879999995231628,0.0,0.0,0.0,0.0,0.0
1623361879.9430304,46,0,0,,-0.6520000100135803,0.0,0.0,0.0,0.0,0.0
1623361879.9593055,47,0,0,,-0.6940000057220459,0.0,0.0,0.0,0.0,0.0
1623361879.9831882,48,0,0,,-0.6589999794960022,0.0,0.0,0.0,0.0,0.0
1623361880.020761,49,0,0,,-0.5699999928474426,0.0,0.0,0.0,0.0,0.0
1623361880.022064,50,0,0,,-0.5099999904632568,0.0,0.0,0.0,0.0,0.0
1623361880.064251,51,0,0,,-0.4709999859333038,0.0,0.0,0.0,0.0,0.0
1623361880.070606,52,0,0,,-0.4449999928474426,0.0,0.0,0.0,0.0,0.0
1623361880.0844693,53,0,0,,-0.4269999861717224,0.0,0.0,0.0,0.0,0.0
1623361880.1091273,54,0,0,,-0.4160000085830688,0.0,0.0,0.0,0.0,0.0
1623361880.121349,55,0,0,,-0.4079999923706054,0.0,0.0,0.0,0.0,0.0
1623361880.1455534,56,0,0,,-0.402999997138977,0.0,0.0,0.0,0.0,0.0
1623361880.1611917,57,0,0,,-0.3989999890327453,0.0,0.0,0.0,0.0,0.0
1623361880.1780145,58,0,0,,-0.3319999873638153,0.0,0.0,0.0,0.0,0.0
1623361880.2083414,59,0,0,,-0.221000000834465,0.0,0.0,0.0,0.0,0.0
1623361880.2199917,60,0,0,,-0.0829999968409538,0.0,0.0,0.0,0.0,0.0
1623361880.2437687,61,0,0,,0.0740000009536743,0.0,0.0,0.0,0.0,0.0
1623361880.2618003,62,0,0,,0.1780000030994415,0.0,0.0,0.0,0.0,0.0
1623361880.2800543,63,0,0,,0.248999997973442,0.0,0.0,0.0,0.0,0.0
1623361880.3073485,64,0,0,,0.3600000143051147,0.0,0.0,0.0,0.0,0.0
1623361880.3177657,65,0,0,,0.5649999976158142,0.0,0.0,0.0,0.0,0.0
