Time,data
1623358805.7103903,0.0
1623358805.7200933,0.0
1623358805.7302527,0.0
1623358805.7400773,0.0
1623358805.7500682,0.0
1623358805.7600627,0.0
1623358805.770063,0.0
1623358805.7800498,0.0
1623358805.7900329,0.0
1623358805.8002863,0.0
1623358805.8099625,0.0
1623358805.820048,0.0
1623358805.8300078,0.0
1623358805.8400464,0.0
1623358805.850081,0.0
1623358805.860043,0.0
1623358805.8741229,0.0
1623358805.8800464,0.0
1623358805.89086,0.0
1623358805.9001565,0.0
1623358805.9102175,0.0
1623358805.9201837,0.0
1623358805.9303854,0.0
1623358805.941344,0.0
1623358805.9502888,0.0
1623358805.9603596,0.0
1623358805.9707675,0.0
1623358805.9803152,0.0
1623358805.990359,0.0
1623358806.0003765,0.0
1623358806.0101745,0.0
1623358806.0202022,0.0
1623358806.0308647,0.0
1623358806.0403194,0.0
1623358806.0501175,0.0
1623358806.0606058,0.0
1623358806.0709586,0.0
1623358806.0800765,0.0
1623358806.0902154,0.0
1623358806.1001558,0.0
1623358806.110544,0.0
1623358806.120083,0.0
1623358806.1304164,0.0
1623358806.14038,0.0
1623358806.1503234,0.0
1623358806.1605406,0.0
1623358806.1706345,0.0
1623358806.180495,0.0
1623358806.1902282,0.0
1623358806.2005246,0.0
1623358806.2101886,0.0
1623358806.2204876,0.0
1623358806.231607,0.0
1623358806.2402296,0.0
1623358806.251186,0.0
1623358806.2603636,0.0
1623358806.2707596,0.0
1623358806.280305,0.0
1623358806.2901106,0.0
1623358806.300086,0.0
1623358806.3102086,0.0
1623358806.320264,0.0
1623358806.3313208,0.0
1623358806.340539,0.0
1623358806.350408,0.0
1623358806.360452,0.0
1623358806.3711753,0.0
1623358806.3806098,0.0
1623358806.3903546,0.0
1623358806.4004805,0.0
1623358806.4100733,0.0
1623358806.4202442,0.0
1623358806.430139,0.0
1623358806.4409034,0.0
1623358806.4501452,0.0
1623358806.4601965,0.0
1623358806.470911,0.0
1623358806.4800727,0.0
1623358806.490147,0.0
1623358806.5001392,0.0
1623358806.5102108,0.0
1623358806.5200891,0.0
1623358806.5300934,0.0
1623358806.5401838,0.0
1623358806.55028,0.0
1623358806.56012,0.0
1623358806.5720978,0.0
1623358806.5802982,0.0
1623358806.593435,0.0
1623358806.6003504,0.0
1623358806.6109412,0.0
1623358806.6205628,0.0
1623358806.630287,0.0
1623358806.6400616,0.0
1623358806.650328,0.0
1623358806.6607573,0.0
1623358806.6701975,0.0
1623358806.68007,0.0
1623358806.6928692,0.0
1623358806.7001953,0.0
1623358806.710173,0.0
1623358806.7205074,0.0
1623358806.7303069,0.0
1623358806.7403512,0.0
1623358806.7500386,0.0
1623358806.7606068,0.0
1623358806.7700322,0.0
1623358806.780311,0.0
1623358806.7906723,0.0
1623358806.8001342,0.0
1623358806.810626,0.0
1623358806.8204637,0.0
1623358806.8305523,0.0
1623358806.840109,0.0
1623358806.850095,0.0
1623358806.860279,0.0
1623358806.8700178,0.0
1623358806.8801756,0.0
1623358806.890436,0.0
1623358806.9045691,0.0
1623358806.9101892,0.0
1623358806.920261,0.0
1623358806.930837,0.0
1623358806.940145,0.0
1623358806.9501774,0.0
1623358806.9600475,0.0
1623358806.9704013,0.0
1623358806.9802637,0.0
1623358806.990369,0.0
1623358807.0006046,0.0
1623358807.0103767,0.0
1623358807.020419,0.0
1623358807.03013,0.0
1623358807.042412,0.0
1623358807.0510445,0.0
1623358807.0601597,0.0
1623358807.0706952,0.0
1623358807.0801694,0.0
1623358807.0920184,0.0
1623358807.1002526,0.0
1623358807.110315,0.0
1623358807.120504,0.0
1623358807.1308055,0.0
1623358807.140885,0.0
1623358807.1505013,0.0
1623358807.1604717,0.0
1623358807.171544,0.0
1623358807.1801963,0.0
1623358807.1904027,0.0
1623358807.2003524,0.0
1623358807.2102363,0.0
1623358807.220189,0.0
1623358807.2300737,0.0
1623358807.240804,0.0
1623358807.2501822,0.0
1623358807.26007,0.0
1623358807.2702131,0.0
1623358807.2803175,0.0
1623358807.2903588,0.0
1623358807.3004396,0.0
1623358807.3110929,0.0
1623358807.3207395,0.0
1623358807.3301134,0.0
1623358807.34034,0.0
1623358807.350033,0.0
1623358807.3603587,0.0
1623358807.3710115,0.0
1623358807.3803363,0.0
1623358807.390263,0.0
1623358807.4004593,0.0
1623358807.4102292,0.0
1623358807.4201927,0.0
1623358807.4304252,0.0
1623358807.4401891,0.0
1623358807.450059,0.0
1623358807.4602692,0.0
1623358807.4702992,0.0
1623358807.4805038,0.0
1623358807.4905183,0.0
1623358807.5002043,0.0
1623358807.5103016,0.0
1623358807.520231,0.0
1623358807.530152,0.0
1623358807.5404632,0.0
1623358807.55057,0.0
1623358807.5674489,0.0
1623358807.5702782,0.0
1623358807.5810976,0.0
1623358807.591107,0.0
1623358807.6004648,0.0
1623358807.61055,0.0
1623358807.6211135,0.0
1623358807.630431,0.0
1623358807.6404288,0.0
1623358807.6501825,0.0
1623358807.6602995,0.0
1623358807.6703773,0.0
1623358807.6805642,0.0
1623358807.6905184,0.0
1623358807.7003186,0.0
1623358807.7150197,0.0
1623358807.720536,0.0
1623358807.730527,0.0
1623358807.7406352,0.0
1623358807.750934,0.0
1623358807.7607453,0.0
1623358807.7707298,0.0
1623358807.7803476,0.0
1623358807.7909627,0.0
1623358807.800491,0.0
1623358807.8103845,0.0
1623358807.8203657,0.0
1623358807.8303025,0.0
1623358807.840345,0.0
1623358807.85014,0.0
1623358807.860163,0.0
1623358807.870167,0.0
1623358807.880057,0.0
1623358807.8903594,0.0
1623358807.9002657,0.0
1623358807.9101772,0.0
1623358807.920215,0.0
1623358807.9303353,0.0
1623358807.9416652,0.0
1623358807.9660628,0.0
1623358807.9661748,0.0
1623358807.9789271,0.0
1623358807.9861612,0.0
1623358807.991829,0.0
1623358808.0002067,0.0
1623358808.0113556,0.0
1623358808.020242,0.0
1623358808.0316782,0.0
1623358808.0402358,0.0
1623358808.0556262,0.0
1623358808.0606723,0.0
1623358808.0706658,0.0
1623358808.0801268,0.0
1623358808.0912707,0.0
1623358808.1005397,0.0
1623358808.1106627,0.0
1623358808.1200695,0.0
1623358808.1302512,0.0
1623358808.1411543,0.0
1623358808.151334,0.0
1623358808.1603577,0.0
1623358808.170623,0.0
1623358808.180707,0.0
1623358808.1903343,0.0
1623358808.2008517,0.0
1623358808.2100472,0.0
1623358808.2209115,0.0
1623358808.2320948,0.0
1623358808.240371,0.0
1623358808.2506125,0.0
1623358808.2603846,0.0
1623358808.2707038,0.0
1623358808.2805464,0.0
1623358808.2901044,0.0
1623358808.3004663,0.0
1623358808.3102107,0.0
1623358808.31985,0.0
1623358808.3298266,0.0
1623358808.3403156,0.0
1623358808.3496344,0.0
1623358808.3596923,0.0
1623358808.3699138,0.0
1623358808.3800435,0.0
1623358808.3899572,0.0
1623358808.4,0.0
1623358808.409635,0.0
1623358808.4196389,0.0
1623358808.429694,0.0
1623358808.439722,0.0
1623358808.449864,0.0
1623358808.459818,0.0
1623358808.4698904,0.0
