Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,accel.linear.x,accel.linear.y,accel.linear.z,accel.angular.x,accel.angular.y,accel.angular.z
1623359634.6518602,39,0,0,,-0.3840000033378601,0.0,0.0,0.0,0.0,0.0
1623359634.6905994,40,0,0,,-0.3849999904632568,0.0,0.0,0.0,0.0,0.0
1623359634.703233,41,0,0,,-0.3860000073909759,0.0,0.0,0.0,0.0,0.0
1623359634.7326565,42,0,0,,-0.3869999945163727,0.0,0.0,0.0,0.0,0.0
1623359634.755005,43,0,0,,-0.3880000114440918,0.0,0.0,0.0,0.0,0.0
1623359634.7680914,44,0,0,,-0.3889999985694885,0.0,0.0,0.0,0.0,0.0
1623359634.7880871,45,0,0,,-0.324999988079071,0.0,0.0,0.0,0.0,0.0
1623359634.802141,46,0,0,,-0.2169999927282333,0.0,0.0,0.0,0.0,0.0
1623359634.8312705,47,0,0,,-0.1449999958276748,0.0,0.0,0.0,0.0,0.0
1623359634.844746,48,0,0,,-0.0970000028610229,0.0,0.0,0.0,0.0,0.0
1623359634.88296,49,0,0,,-0.0649999976158142,0.0,0.0,0.0,0.0,0.0
1623359634.8901925,50,0,0,,-0.0430000014603138,0.0,0.0,0.0,0.0,0.0
1623359634.8976502,51,0,0,,-0.0299999993294477,0.0,0.0,0.0,0.0,0.0
1623359634.924098,52,0,0,,-0.0199999995529651,0.0,0.0,0.0,0.0,0.0
1623359634.9372454,53,0,0,,-0.0140000004321336,0.0,0.0,0.0,0.0,0.0
1623359634.9620423,54,0,0,,-0.0099999997764825,0.0,0.0,0.0,0.0,0.0
1623359634.9778008,55,0,0,,0.0570000000298023,0.0,0.0,0.0,0.0,0.0
1623359634.9909575,56,0,0,,0.1669999957084655,0.0,0.0,0.0,0.0,0.0
1623359635.0231,57,0,0,,0.2409999966621399,0.0,0.0,0.0,0.0,0.0
1623359635.0319388,58,0,0,,0.2899999916553497,0.0,0.0,0.0,0.0,0.0
1623359635.0509655,59,0,0,,0.3230000138282776,0.0,0.0,0.0,0.0,0.0
1623359635.0812175,60,0,0,,0.3440000116825104,0.0,0.0,0.0,0.0,0.0
1623359635.092707,61,0,0,,0.3589999973773956,0.0,0.0,0.0,0.0,0.0
1623359635.1221836,62,0,0,,0.3689999878406524,0.0,0.0,0.0,0.0,0.0
1623359635.132009,63,0,0,,0.375,0.0,0.0,0.0,0.0,0.0
1623359635.1529744,64,0,0,,0.3790000081062317,0.0,0.0,0.0,0.0,0.0
1623359635.1839616,65,0,0,,0.3819999992847442,0.0,0.0,0.0,0.0,0.0
1623359635.1946132,66,0,0,,0.3840000033378601,0.0,0.0,0.0,0.0,0.0
