Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
1623359634.6874044,29,0,0,,0.1003346443176269,0.0,0.0,0.0,0.0,0.0
1623359634.7035267,30,0,0,,0.1336941719055175,0.0,0.0,0.0,0.0,0.0
1623359634.733686,31,0,0,,0.1669769287109375,0.0,0.0,0.0,0.0,0.0
1623359634.777077,32,0,0,,0.2003231048583984,0.0,0.0,0.0,0.0,0.0
1623359634.8010075,33,0,0,,0.2337543964385986,0.0,0.0,0.0,0.0,0.0
1623359634.8445892,34,0,0,,0.2670197486877441,0.0,0.0,0.0,0.0,0.0
1623359634.8722403,35,0,0,,0.3007919788360595,0.0,0.0,0.0,0.0,0.0
1623359634.8976018,36,0,0,,0.3334283828735351,0.0,0.0,0.0,0.0,0.0
1623359634.9312036,37,0,0,,0.3667750358581543,0.0,0.0,0.0,0.0,0.0
1623359634.965826,38,0,0,,0.4001064300537109,0.0,0.0,0.0,0.0,0.0
1623359634.9967325,39,0,0,,0.4334959983825683,0.0,0.0,0.0,0.0,0.0
1623359635.0330248,40,0,0,,0.4669222831726074,0.0,0.0,0.0,0.0,0.0
1623359635.062908,41,0,0,,0.5001194477081299,0.0,0.0,0.0,0.0,0.0
1623359635.0962272,42,0,0,,0.5334322452545166,0.0,0.0,0.0,0.0,0.0
1623359635.1305463,43,0,0,,0.5667483806610107,0.0,0.0,0.0,0.0,0.0
1623359635.1660745,44,0,0,,0.6000785827636719,0.0,0.0,0.0,0.0,0.0
1623359635.1972814,45,0,0,,0.6334488391876221,0.0,0.0,0.0,0.0,0.0
1623359635.23254,46,0,0,,0.6670329570770264,0.0,0.0,0.0,0.0,0.0
1623359635.2679343,47,0,0,,0.7002241611480713,0.0,0.0,0.0,0.0,0.0
1623359635.2995894,48,0,0,,0.7337074279785156,0.0,0.0,0.0,0.0,0.0
1623359635.3337116,49,0,0,,0.7670466899871826,0.0,0.0,0.0,0.0,0.0
1623359635.3659823,50,0,0,,0.8002984523773193,0.0,0.0,0.0,0.0,0.0
1623359635.4012258,51,0,0,,0.8336837291717529,0.0,0.0,0.0,0.0,0.0
1623359635.4317937,52,0,0,,0.8669071197509766,0.0,0.0,0.0,0.0,0.0
1623359635.4646642,53,0,0,,0.9001893997192383,0.0,0.0,0.0,0.0,0.0
1623359635.5035243,54,0,0,,0.9334747791290284,0.0,0.0,0.0,0.0,0.0
1623359635.5368433,55,0,0,,0.9667479991912842,0.0,0.0,0.0,0.0,0.0
1623359635.5664375,56,0,0,,1.000093936920166,0.0,0.0,0.0,0.0,0.0
1623359635.602303,57,0,0,,1.033745288848877,0.0,0.0,0.0,0.0,0.0
1623359635.631759,58,0,0,,1.06691575050354,0.0,0.0,0.0,0.0,0.0
