Time,data
1623359475.5919251,0.0
1623359475.600815,0.0
1623359475.6100123,0.0
1623359475.6202064,0.0
1623359475.6301515,0.0
1623359475.6400113,0.0
1623359475.65192,0.0
1623359475.6601412,0.0
1623359475.6701643,0.0
1623359475.680101,0.0
1623359475.6901562,0.0
1623359475.700497,0.0
1623359475.710023,0.0
1623359475.719977,0.0
1623359475.7300246,0.0
1623359475.7400477,0.0
1623359475.750673,0.0
1623359475.760033,0.0
1623359475.7705543,0.0
1623359475.7801473,0.0
1623359475.7910607,0.0
1623359475.8010852,0.0
1623359475.8121848,0.0
1623359475.8204086,0.0
1623359475.8301127,0.0
1623359475.8403418,0.0
1623359475.8507674,0.0
1623359475.8615153,0.0
1623359475.870986,0.0
1623359475.8801084,0.0
1623359475.8907728,0.0
1623359475.9005013,0.0
1623359475.9139175,0.0
1623359475.9204657,0.0
1623359475.9333506,0.0
1623359475.9405987,0.0
1623359475.951478,0.0
1623359475.960505,0.0
1623359475.9704804,0.0
1623359475.9802928,0.0
1623359475.990137,0.0
1623359476.0002651,0.0
1623359476.0103316,0.0
1623359476.0206687,0.0
1623359476.0372195,0.0
1623359476.0456305,0.0
1623359476.0512846,0.0
1623359476.060227,0.0
1623359476.0714488,0.0
1623359476.0811005,0.0
1623359476.09016,0.0
1623359476.1006582,0.0
1623359476.1102636,0.0
1623359476.1219466,0.0
1623359476.1309805,0.0
1623359476.1401677,0.0
1623359476.1512532,0.0
1623359476.160313,0.0
1623359476.1702738,0.0
1623359476.1801836,0.0
1623359476.1912897,0.0
1623359476.20069,0.0
1623359476.2100775,0.0
1623359476.2202027,0.0
1623359476.231327,0.0
1623359476.2407022,0.0
1623359476.2506,0.0
1623359476.2624822,0.0
1623359476.270546,0.0
1623359476.280878,0.0
1623359476.291182,0.0
1623359476.3011208,0.0
1623359476.3118465,0.0
1623359476.3205218,0.0
1623359476.331239,0.0
1623359476.341118,0.0
1623359476.353591,0.0
1623359476.361093,0.0
1623359476.3704033,0.0
1623359476.3843083,0.0
1623359476.3906794,0.0
1623359476.400186,0.0
1623359476.4149876,0.0
1623359476.422257,0.0
1623359476.430836,0.0
1623359476.4416733,0.0
1623359476.4508543,0.0
1623359476.4608543,0.0
1623359476.4738104,0.0
1623359476.480494,0.0
1623359476.4901962,0.0
1623359476.5003216,0.0
1623359476.5103166,0.0
1623359476.5203688,0.0
1623359476.5312576,0.0
1623359476.5409837,0.0
1623359476.5532022,0.0
1623359476.5649424,0.0
1623359476.5721304,0.0
